label,manifest
הכונו לנשף כחול לבן,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111991/manifest
תרומה - 2 פרסים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111992/manifest
הבל-הלבן - עם רקודים בלוית ג'ז מבחר,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111994/manifest
"תחרות בכדור-יד על גביע נודד ע""ש מאיר ז""ל",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111996/manifest
האספה הכללית השנתית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111997/manifest
נשף רקודים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111998/manifest
לכבוד הפתיחה החגיגית - כינוס חלקי.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111999/manifest
גני הילדים נפתחים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700112247/manifest
שיחה - על הנושא - שאלת הנקיון בעירנו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700112518/manifest
שיחה - על הנושא - שאלת הנקיון בעירנו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700112521/manifest
אגודת מכבי הגבור חיפה - נשף מסכות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700112543/manifest
תערוכת ראובן.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113945/manifest
תערוכת גליקסברג.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113952/manifest
תערוכת י. שטינהרד.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113953/manifest
תערוכת אלויל.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113954/manifest
תערוכת אליהו ניומן.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113957/manifest
תערוכה.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700113961/manifest
בטאון פוליטי של הדור הצעיר - הופיע משמרת.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114072/manifest
הופיע - על החומה - תנועת השומר הצעיר בארץ ישראל.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114094/manifest
למדו - כתיבה במכונה - בשטה העורת.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114728/manifest
הקורסים החדשים - לקצרנות גרג.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114730/manifest
קונצרט עממי אחרון - משה קוסביצקי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114907/manifest
"בימים הנוראים הבע""ל יתפלל באולם בית המכבי - ר' משה ניימן",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700114910/manifest
הרשמה לשעורי הערב לעברית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115036/manifest
הלמודים יתחילו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115038/manifest
הקורס החדש ל - אנגלית למתחילים - השעורים בערב.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115591/manifest
קונצרט של הרקדנית פאולינה קונר.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115724/manifest
קונצרט של הרקדנית פאולינה קונר.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115726/manifest
מיה הירשולד ולנטין ז'יגלובסקי - סוליסטים מהאופרה בריגה.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115735/manifest
"הנקה אורדונובנה - רות סורל אברמוביץ, גוארג גרוקה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115745/manifest
فرقة بساط الريح الشرقية - بالي وجاوه- من المغنيين والعازفين واللاعبين والراقصين.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115762/manifest
קונצרט שני - שרה אפרת הלוי.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700115763/manifest
נשף הומור ושירה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116050/manifest
כרטיס כניסה - נשף התעמלות.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116283/manifest
אגדת התעמלות מכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116346/manifest
נשף לבן - סיום לנשפי העונה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116518/manifest
מכבי אש מתנדבים פתח תקוה - נשף מסכות גרנדיוזי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116573/manifest
נשף מסכות של המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116576/manifest
אזרו כח והכינו מסכות וכרטיסים - לילה בעין דור.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116577/manifest
הערב - נשף מסכות המסורתי לסיום חג הפורים!,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116582/manifest
נשף גדול - הכנה לפורים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116603/manifest
"בית המכבי - נשף פורים תרצ""ד",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116623/manifest
נשף פורים לנוער -באולם המכבי.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116624/manifest
לסיום נשפי פורים - נשף מסכות גרנדיוזי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116625/manifest
בית המכבי - נשף סיום פורים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116626/manifest
נשף מסכות - לילה בנמל שנגהי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116631/manifest
נשפי פורים של אגודת מכבי חיפה בבית המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116632/manifest
"נשף אפאשים - בשביל חברים, ידידי המכבי ומוזמנים",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116638/manifest
קרנבל לילדים! ג'קי המלח.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116701/manifest
שנף פורים לנער - באולם המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116705/manifest
נשף שמחת תורה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116722/manifest
הכונו לנשף שמחת תורה של המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700116723/manifest
טיול נהדר לאירופה - למשחקי הספורט הבין-לאומיים לגברות בלונדון,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117038/manifest
התחרויות בוקס של נוער ומתחילים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117239/manifest
"תל-אביב, ירושלים, חיפה, בהתחרות בוקס",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117241/manifest
הבוקס.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117242/manifest
התחרות גרנדיוזית חגיגית בבוקס.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117243/manifest
התחרות גדולה בהתארגפות - הקלוב העברי נגד מכבי חיפה.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117246/manifest
"בוקס - פין נגד לאוב, גרבגי נגד אמיל.",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117248/manifest
התחרות ארצית בבוקס - בין כל קלובי הבוקס העברים.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117251/manifest
"בפעם הראשונה בארץ-ישראל - יום אפני-מניע, מוטוציקלטים",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117266/manifest
"רוכבי המוטוסיקלים יחזרו, לתל-אביב",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700117268/manifest
עתון בעל פה מס 2,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118616/manifest
עתון בעל פה מס 8,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118617/manifest
עתון לעם,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118618/manifest
מודעה - נתכבד להודיע בזה להקהל הנכבד כי - מר אליעזר ז. הופין - ירצה - רשמים ממצרים.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118632/manifest
תערך - בבית המכבי - הרצאה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118633/manifest
הרצאה - תערך במועדון המכבי - על הנושא- הספורט הימי - מנקודת מבט - הבריאות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118634/manifest
"תערך במועדון המכבי - הרצאת הד""ר יעקב פינקנזון - על הנושא - דרכי הנשימה והלב בהתעמלות וספורט",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118635/manifest
"תערך במועדון המכבי - הרצאת - הד""ר א. ושיץ - על הנושא - עתידנו",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118638/manifest
תערך במועדון המכבי - הרצאת - אריה כרוך - על הנושא - מהות הצופיות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118639/manifest
"במועדון המכבי על הגג - ירצה - הד""ר בנימיני - על הנושא - החומר האנושי שלנו ממבט השקפה ביאותיפולוגית",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118640/manifest
במועדון המכבי - הרצאת - מר א. לאינסון - על הנושא - הרחבת הסוכנות למעשה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118641/manifest
"פתיחת עונת ההרצאות - ע""י הרצאתו של - הד""ר הלל יפה - על הנושא - התעמלות וספורט בתור גורמים להתפתחות הגוף והנפש",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118642/manifest
הרצאת י. בורלא - על הנושא - הנצחון הקים של החשמונאים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118644/manifest
"ירצה הד""ר - א. רוזנפלד - על הנושא - תנועת הנער העברי בגולה והמכבי",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118645/manifest
תערך במועדון המכבי - הרצאת - אהרן חטר ישי - על הנושא - המבנה של האמפריה הבריטית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118648/manifest
תערך במועדון המכבי - הרצאת - הפרופ' א. רטנר - על הנושא - הדירה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118649/manifest
"תערך במועדון המכבי - הרצאת ד""ר שוהם - על הנושא - כמות ואיכות בבנין הארץ",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118650/manifest
"תערך במועדון המכבי - הרצאת - חטר ישי - על הנושא - הקונסטיטוציה של א""י",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118651/manifest
הרצאה - תערך באולם המכבי - על הנושא - הגדוד העברי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118652/manifest
ירצה בבית המכבי - מר דניאל פרסקי - על ח. נ. ביאליק,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118653/manifest
תערך בבית המכבי - הרצאת א. חטר-ישי - הפרטי-כלים של זקני ציון,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118654/manifest
"תתקים במועדון המכבי - הרצאת - הד""ר א. ר. מליק - על הנושא - הודו ארץ הפלאים",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118655/manifest
ירצה בבית המכבי - מר נתן ביסטריצקי - על הנושא - מלחמת מוסקבה וירושלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118658/manifest
ירצה בבית המכבי - ליפא לויתן - על - הספורט באירופה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118659/manifest
ירצה בבית המכבי - נתן ביסטריצקי - על הנושא - מלחמת מוסקבה וירושלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118660/manifest
תתקים באולם מועדון המכבי - הרצאת נחום לוין - על הנושא - היהדות בגיהנום הגרמני,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118661/manifest
תתקיים בבית המכבי - הרצאת מר בן-ציון ידידיה - על הנושא - מאי חנוכה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118663/manifest
שתי הרצאות - של חברי הנשיאות הארצית של המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118664/manifest
"תתקים הרצאת הד""ר א. ברט - על מסורת ולאומיות",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118665/manifest
אספה פומבית - ספורט לאומי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118828/manifest
האמן העברי יוסף בודקו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700118903/manifest
תעודת מניה מ. 496.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700119060/manifest
משפט צבורי - תוצרת הארץ,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700119753/manifest
2 הצגות - מהירקון ועד הדון,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120473/manifest
תשמע קריאת המגלה ברחוב אלבני מסביב לבית-הכנסת הגדול,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120559/manifest
לרגלי רבוי המבקרים בעיר בקשר עם ימי החגים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120563/manifest
מודעה עירונית מספר 3 - חלוקי דעות בין המשכירים והשוכרים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120564/manifest
מודעה עירונית מס' 5 - תקון זמני בקוי שרות האוטובוסים הצבוריים.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120565/manifest
מודעה עירונית מס' 7 - לחגה של תל-אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120566/manifest
"מודעה נחוצה - שבתון ליום שלם בשביל הסוחרים, בעלי-המלאכה, בעלי התעשיה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120567/manifest
הערב תנאם מרת שושנה פרסיץ - על הנושא: קרן היובל למען הילדים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120568/manifest
טכס הפתיחה הרשמית של רחוב דיזנגוף,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120569/manifest
אזהרה תכופה! - בלבולים והתנגשויות בין יהודים ליהודים בבית הכנסת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120572/manifest
מודעה עירונית מס' 11 - פתיחת בתי הרחצה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120573/manifest
הגיע ארצה ויובא לקבורות בירושלים ארונו של אבי תנועת התחיה הלאומית בישראל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120574/manifest
"אספת אזכרה למנהיגנו הד""ר הרצל ז""ל",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120575/manifest
"מודעה עירונית מס' 13 - ההרשמה לבתי-הספר וגני-הילדים לשנת תרצ""ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120576/manifest
פעולות ההרשמה וההערכה לגני הילדים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120577/manifest
מודעה עירונית מס' 17 - רשימות ההערכה של בתים לצרכי הטלת מסים עירוניים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120578/manifest
"ההרשמה לבתי הספר לשנת הלמודים תרצ""ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120579/manifest
"מודעה עירונית מס' 19 - שרות אוטובוסים צבוריים ת""א",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120582/manifest
מודעה עירונית מספר 20 - בתי-הספר וגני הילדים העירוניים נפתחים ביום ה',http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120583/manifest
מודעה עירונית מס' 20 - לפנוי מכשולים ממדרכות וכבישים בגבולות תל-אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120584/manifest
"מודעה עירונית מס' 21 - שרות אוטובוסים צבוריים בת""א",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120585/manifest
מודעה עירונית מס' 23 - מס השעשועים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120586/manifest
מודעה עירונית מס' 24 0 לפתיחת חנויות ומקומות עסק בתל-אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120588/manifest
מודעה עירונית מס' 25 - שעות סגירת החנויות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120589/manifest
מודעה עירונית מס' 29 - תפתחנה כל הכתות הנוספות בבתי-הספר העירוניים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120591/manifest
"מודעה עירונית מס' 28 - תהלוכת האורים בחנוכה תרצ""ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120592/manifest
מודעה עירונית מס' 29 - חדוש הרשיונות לשנת 1935,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120593/manifest
קולנע אוריון - הבריחה מברלין.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700120997/manifest
הכונו לנשף חנוכה המסורתי בבית המכבי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700122136/manifest
הבחירות לעירית תל אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123889/manifest
רשימת הבוחרים לעירית תל אביב - אות ב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123891/manifest
רשימת הבוחרים לעירית תל אביב - אות ג,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123892/manifest
"רשימת הבוחרים לעירית תל אביב - אות ד,ה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123893/manifest
"רשימת הבוחרים לעירית תל אביב - אות ו, ז",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123894/manifest
"רשימת הבוחרים לעירית תל אביב - אות ח, ט, י",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123895/manifest
"רשימת הבוחרים לעירית תל אביב - אות כ, ל",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123896/manifest
"רשימת הבוחרים לעירית תל אביב - אות מ, נ",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123897/manifest
"רשימת הבוחרים לעירית תל אביב - אות ס, ע",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123898/manifest
רשימת הבוחרים לעירית תל אביב - אות פ,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123899/manifest
"רשימת הבוחרים לעירית תל אביב - אות צ, ק",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123900/manifest
רשימת הבוחרים לעירית תל אביב - אות ר,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123901/manifest
"רשימת הבוחרים לעירית תל אביב - אות ש, ת",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123902/manifest
רשימת הבוחרים לעירית תל אביב - אות א-ת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123903/manifest
רשימת הבוחרים לעירית תל אביב - אות מ-ת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123904/manifest
מלואים לרשימת הבוחרים לעירית תל אביב - אות א-ת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123905/manifest
מלואים לרשימת הבוחרים לעירית תל אביב - אות א-ל,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123906/manifest
מלואים לרשימת הבוחרים לעירית תל אביב - אות א-ת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123907/manifest
ירצה - ד. בן גוריון - על הנושא - לאחר הבחירות לעיריה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123910/manifest
לקראת הבחירות לעירית תל אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123912/manifest
אספה פומבית - על הנושא - צבור הפועלים והשלטון העירוני,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123914/manifest
הארץ - הוספה מיוחדת - תוצאות הבחירות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700123915/manifest
הבחירות בתל אביב - בשנת 1932 - נדחו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124373/manifest
מודעה מס' 3 - הצעות מועמדים לבחירות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124389/manifest
מודעה מס' 4 - הצעות מועמדים למועצה החמישית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124390/manifest
מודעה מס' 5 - רשימת המועמדים לבחירות למועצה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124391/manifest
מודעה מס' 6 - מקומות הקלפי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124392/manifest
מודעה מס' 9 - כרטיסי הבוחר הקודמים מבוטלים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124394/manifest
מודעה מס' 10 - הצעות מועמדים לבחירות למועצה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124395/manifest
מודעה מס' 11 - הצעות מועמדים למועצה החמישית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124396/manifest
מודעה מס' 13 - מקומות הקלפי - רשימת המועמדים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124397/manifest
מודעה מס' 14 - תוצאות הבחירות למועצה החמישית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124399/manifest
כרטיס כניסה - לאספת האשה העובדת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124432/manifest
אספת תושבי שכונת נוה שאנן,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124434/manifest
אישור על תשלום מסים לעיריה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124438/manifest
אספת האשה העובדת,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124458/manifest
"לקראת הבחירות לעירית ת""א - זכות הבחירה לעיריה",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124492/manifest
אספה פומבית - על שלש שנות עבודה בעיריה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124551/manifest
אספה פומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124606/manifest
פועל! עמל! איש עבודה! - רשימת פועלי ציון מורה לך את הדרך,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124607/manifest
"לכל פועלי תל אביב! - אספה פומבית - הקנוניא לבחירות לעירית ת""א",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124616/manifest
בקלוב פועלי ציון - תתקיים - הרצאה קולקטיבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124617/manifest
הודעת ערעור,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124753/manifest
המועצה הרביעית של עירית תל-אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124754/manifest
רשימת הבוחרים למועצה הרביעית של עירית תל אביב,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124755/manifest
ועדת הבחירות למועצה הרביעית של עירית תל-אביב - מודעה מס. 3,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124756/manifest
רשימת המועמדים לבחירות למועצה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124757/manifest
יום הקלפי של הבחירות למועצה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124758/manifest
מסירת כרטיסי הבוחרים,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124759/manifest
המועמד ליאון פוחובסקי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124760/manifest
תוצאות הבחירות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124761/manifest
(עלון) רשימת הבוחרים למועצה הרביעית של עירית תל-אביב (1),http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124762/manifest
כל תושבי שכ' בלפור מוזמנים לאספה פומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124785/manifest
כל תושבי שכ' הצפון מוזמנים לאספה פומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124786/manifest
כל תושבי שכ' הקוקזים מוזמנים לאספה הפומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124789/manifest
כל תושבי שכונת ומחנה ברנר - לאספה הפומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124790/manifest
כל תושבי שכ' הרכבת מוזמנים לאספה הפומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124791/manifest
"לכל תושבי נורדיה, תל-נורדיה והסביבה!",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124792/manifest
מרכז בעלי מלאכה ושכונת שפק - אספה פומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124793/manifest
תושבי נוה שאנן,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124794/manifest
בשביל תושבי השכונות - אספה פומבית,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124795/manifest
היום נצביע - רשימת ההסתדרות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124804/manifest
קונצרט פרידה של הכנר העולמי ז'אק טיבו,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124900/manifest
הערב - חגיגת ההסתדרות,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124902/manifest
קונצרט קיץ,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700124932/manifest
אל צבור הפועלים ודלת העם בירושלים!,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125168/manifest
אספת חברים דחופה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125461/manifest
קונצרט שליאפין - נדחה,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125464/manifest
"ערב אופרות, אופרטות ורקוד",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125490/manifest
יבגני אוניגין - בביצוע קונצרטי,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125491/manifest
אל הצבור בגליל!,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125785/manifest
הרצאת הח' צבי לופט על הנושא: ההון הלאומי והפרטי בבנין הארץ,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125787/manifest
"הצראת הח' ד""ר ד. שפיגל על הנושא: פירוק הנשק והשלום העולמי",http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125788/manifest
הרצאה של הח' יצחק וילקנסקי על הנושא: הכפר והעיר.,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700125797/manifest
