description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Tel Aviv-Yafo (Israel) -- Photographs,צעירי המזרח בתהלוכת העדלאידע בתל אביב.,צעירי המזרח בתהלוכת העדלאידע בתל אביב.,,NNL01,,,image,"1 photograph : b&w, sepia ; 83 X 110 mm..",,003670028,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670028,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Yemenite Jews march in the Tel Aviv Purim Carnival (Adloyada)].""]"
Tel Aviv-Yafo (Israel),"סופרים עברים בועידת הסופרים, תל אביב, תרצ""א.","סופרים עברים בועידת הסופרים, תל אביב, תרצ""א.",,NNL01,"קפלנסקי, משה, 1887-1967 צלם",,image,"1 photograph : b&w, ; 175 X 125 mm..",,002722699,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002722699,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel)""]","[""Hebrew Authors during the Author's Conference in Tel Aviv, 1931""]"
Tel Aviv-Yafo (Israel) -- Photographs,"Conference on Jewish Italian Poetesses: Palatin Hotel, Tel Aviv","Conference on Jewish Italian Poetesses: Palatin Hotel, Tel Aviv",,NNL01,,,image,"1 photograph : b&w, ; 86 X 138 mm..",,003570128,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570128,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[קהל המשתתפים בכינוס על משוררות יהודיות באיטליה: מלון פלטין, תל אביב]""]"
Jerusalem (Israel) -- Photographs,"ביקור הנציב העליון במחצבות ""סלע"", ירושלים.","ביקור הנציב העליון במחצבות ""סלע"", ירושלים.",,NNL01,"אורון, צבי, 1888-1980 צלם",,image,"1 photograph : b&w, ; 83 X 133 mm..",,003628562,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003628562,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[High commissioner Arthur Grenfell Wauchope visiting Jewish Stone Quarry next to Jerusalem].""]"
,"מגלת היסוד לבנין ""בית בנימין"", תל אביב.","מגלת היסוד לבנין ""בית בנימין"", תל אביב.",,NNL01,,,image,"1 photograph : b&w, ; 90 X 140 mm..",,003780277,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003780277,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],[null]
Tel Aviv-Yafo (Israel) -- Photographs,"מסיבה של ""ברית ראשונים"" לכבוד הביל""ויים בגימנסיה הרצליה. -אלתר דרויאנוב נואם במסיבה לציון חמישים שנה לעליית הבילו""יים [תמונה]","מסיבה של ""ברית ראשונים"" לכבוד הביל""ויים בגימנסיה הרצליה. -אלתר דרויאנוב נואם במסיבה לציון חמישים שנה לעליית הבילו""יים [תמונה]",,NNL01,"קפלנסקי, משה, 1887-1967 צלם",,image,"1 photograph : b&w, ; 125 X 175 mm..",,002642441,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002642441,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""אלתר דרויאנוב נואם במסיבה לציון חמישים שנה לעליית הבילו\""יים"", ""[A Party in Honour of the Bilu Pioneers in Tel Aviv]""]"
Tel Aviv-Yafo (Israel),"מסיבת ""אחיעבר"" בקיץ תרצ""ב, תל אביב","מסיבת ""אחיעבר"" בקיץ תרצ""ב, תל אביב",,NNL01,"קפלנסקי, משה, 1887-1967 צלם",,image,"1 photograph : b&w, ; 175 X 125 mm..",,002720803,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002720803,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel)""]","[""\""Ahiever\"" Party in Tel Aviv, Summer 1932""]"
Tel Aviv-Yafo (Israel) -- Photographs,"ועידת הסופרים העברים, תל אביב, תרצ""ב.","ועידת הסופרים העברים, תל אביב, תרצ""ב.",,NNL01,"קפלנסקי, משה, 1887-1967 צלם",,image,"1 photograph : b&w, ; 123 X 174 mm..",,003484760,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003484760,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Hebrew writers' conference in Tel-Aviv, 1932]""]"
,[ועד אגודת אחים אנשי אמריקה בירושלים].,[ועד אגודת אחים אנשי אמריקה בירושלים].,,NNL01,,,image,"1 photograph : b&w, ; 148 X 198 mm..",,003488390,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003488390,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Agudas Achim Anshei America Committee in Jerusalem]""]"
,"[טקס הנחת אבן הפנה לבנין ""מרכז אמריקאי"" בשכונת אחוה, ירושלים].","[טקס הנחת אבן הפנה לבנין ""מרכז אמריקאי"" בשכונת אחוה, ירושלים].",,NNL01,,,image,"1 photograph : b&w, ; 148 X 198 mm..",,003488416,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003488416,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Agudas Achim Anshei America Committee before the cornerstone ceremony of their new building in Jerusalem.]""]"
Tel Aviv-Yafo (Israel) -- Photographs,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,,NNL01,,,image,"1 photograph : b&w, ; 60 X 85 mm..",,003629066,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003629066,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Dr. Chaim Arlosoroff's Funeral in Tel Aviv].""]"
Tel Aviv-Yafo (Israel) -- Photographs,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,,NNL01,,,image,"1 photograph : b&w, ; 60 X 85 mm..",,003629068,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003629068,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Dr. Chaim Arlosoroff's Funeral in Tel Aviv].""]"
Tel Aviv-Yafo (Israel) -- Photographs,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,,NNL01,,,image,"1 photograph : b&w, ; 60 X 85 mm..",,003629072,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003629072,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Dr. Chaim Arlosoroff's Funeral in Tel Aviv].""]"
Tel Aviv-Yafo (Israel) -- Photographs,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,מסע הלויה של חיים ארלוזורוב ברחובות תל אביב.,,NNL01,,,image,"1 photograph : b&w, ; 60 X 85 mm..",,003629073,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003629073,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tel Aviv-Yafo (Israel) -- Photographs""]","[""[Dr. Chaim Arlosoroff's Funeral in Tel Aviv].""]"
,"[הרב קוק נושא דברים בטקס הנחת אבן הפנה לבנין ""מרכז אמריקאי"" בשכונת אחוה, ירושלים].","[הרב קוק נושא דברים בטקס הנחת אבן הפנה לבנין ""מרכז אמריקאי"" בשכונת אחוה, ירושלים].",,NNL01,,,image,"1 photograph : b&w, ; 148 X 198 mm..",,003488420,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003488420,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Rabbi Kook speaking at the cornerstone ceremony of their new building in Jerusalem.]""]"
Jerusalem (Israel) -- Photographs,Laying of the Cornerstone of the Jeshurun (United Synagogue of America) Synagogue Center.,Laying of the Cornerstone of the Jeshurun (United Synagogue of America) Synagogue Center.,,NNL01,,,image,"1 photograph : b&w, ; 88 X 138 mm..",,003570160,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570160,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[קהל המוזמנים בטקס הנחת אבן הפנה לבית הכנסת של הסתדרות \""ישרון\"" בירושלים]""]"
Jerusalem (Israel) -- Photographs,Rabbi Lowenthal of the United Synagogue of America addressing the gathering assembled at the Laying of the Cornerstone of the Jeshurun Synagogue Center.,Rabbi Lowenthal of the United Synagogue of America addressing the gathering assembled at the Laying of the Cornerstone of the Jeshurun Synagogue Center.,,NNL01,,,image,"1 photograph : b&w, ; 88 X 138 mm..",,003570158,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570158,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[הרב לוונטל נואם בטקס הנחת אבן הפנה לבית הכנסת של הסתדרות \""ישרון\"" בירושלים].""]"
"פוטו ברנר, חיפה; Tel Hai (Israel)",Tel Hai: Trumpeldor Monument.,Tel Hai: Trumpeldor Monument.,,NNL01,,,image,1 postcard : b&w ; 90 X 140 mm..,,003709391,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709391,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פוטו ברנר, חיפה; Tel Hai (Israel)""]","[""[תל חי: אנדרטת האריה השואג].""]"
Jerusalem (Israel) -- Photographs,"מושב הועד הפועל הציוני בירושלם, ניסן תרצ""ד.","מושב הועד הפועל הציוני בירושלם, ניסן תרצ""ד.",,NNL01,"אורון, צבי, 1888-1980 צלם",,image,"1 photograph : b&w, ; 110 X 160 mm..",,003567400,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567400,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Zionist Executive Committee meeting in Jerusalem, 1934]""]"
"Nahalat Yits'hak (Tel Aviv-Yafo, Israel) -- Photographs",גר צדק מהולנד קורא בתורה. -[A Dutch proselyte reading the Bible in his farm at Nachlat Itzhak near Tel Aviv]. [picture],גר צדק מהולנד קורא בתורה. -[A Dutch proselyte reading the Bible in his farm at Nachlat Itzhak near Tel Aviv]. [picture],,NNL01,,,image,"1 photograph : b&w, ; 160 X 225 mm..",,003573573,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573573,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Nahalat Yits'hak (Tel Aviv-Yafo, Israel) -- Photographs""]","[""[A Dutch proselyte reading the Bible in his farm at Nachlat Itzhak near Tel Aviv].""]"
Gedera (Israel) -- Photographs,[חגיגת יובל החמישים למושבה גדרה],[חגיגת יובל החמישים למושבה גדרה],,NNL01,,,image,"1 photograph : b&w, ; 165 X 115 mm..",,002719909,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002719909,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Gedera (Israel) -- Photographs""]","[""The Jubilee Celebration of Gedera""]"
Jerusalem (Israel),ירושלים - רחביה. מראה כללי מצד קרן-הקימת.,ירושלים - רחביה. מראה כללי מצד קרן-הקימת.,,NNL01,,,image,1 postcard : b&w ; 90 X 140 mm..,,003709585,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709585,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel)""]","[""Jerusalem - Rehavia Quarter.""]"
Jerusalem (Israel) -- Photographs,סגל מורי האוניברסיטה העברית בירושלים.,סגל מורי האוניברסיטה העברית בירושלים.,,NNL01,,,image,"1 photograph : b&w, ; 185 X 288 mm..",,003541901,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003541901,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Chancellor of the Hebrew University in Jerusalem with a group of professors.]""]"
Jerusalem (Israel) -- Photographs,"Damascus Gate, 1935. -[ ירושלים, העיר העתיקה: שער שכם] [תמונה]","Damascus Gate, 1935. -[ ירושלים, העיר העתיקה: שער שכם] [תמונה]",,NNL01,Elia Kahvedjian 1910-1999 photographer,,image,"1 photograph : b&w, ; 180 X 250 mm..",,003579023,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003579023,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[ ירושלים, העיר העתיקה: שער שכם]""]"
,פגישת הציונים הותיקים בירושלים.,פגישת הציונים הותיקים בירושלים.,,NNL01,"אורון, צבי, 1888-1980 צלם",,image,"1 photograph : b&w, ; 288 X 188 mm..",,003483647,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003483647,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Group of Delelgatrs to The First Zionist Congress Meeting in Jerusalem.]""]"
Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs,"הבית היהודי הראשון בשכונת הדר הכרמל, חיפה.","הבית היהודי הראשון בשכונת הדר הכרמל, חיפה.",,NNL01,,,image,"1 photograph : b&w, ; 86 X 138 mm..",,003670170,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670170,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs""]","[""[The First Jewish House in Hadar HaCarmel, Haifa].""]"
Eretz Israel -- Photographs,חיים ויצמן ושאול אדלר בטקס פתיחת המחלקה לכימיה פיסיקלית.,חיים ויצמן ושאול אדלר בטקס פתיחת המחלקה לכימיה פיסיקלית.,,NNL01,,,image,"1 photograph : b&w, ; 183 X 239 mm..",,003541998,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003541998,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Eretz Israel -- Photographs""]","[""[Chaim Weizmann and Saul Adler at the opening ceremony of the Physical Chemistry Department of the Hebrew University of Jerusalem]""]"
,חתונה יהודית בירושלים. -[Jewish Wedding in Jerusalem] [picture],חתונה יהודית בירושלים. -[Jewish Wedding in Jerusalem] [picture],,NNL01,,,image,"1 photograph : b&w, ; 195 X 285 mm..",,003578367,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003578367,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Jewish Wedding in Jerusalem]""]"
"Scopus, Mount (Jerusalem, Israel) -- Photographs",ירושלים: האוניברסיטה העברית.,ירושלים: האוניברסיטה העברית.,,NNL01,,,image,1 postcard : b&w ; 91 X 139 mm..,,003712392,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003712392,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Scopus, Mount (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: The Hebrew University.""]"
Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs,"שכונת הדר הכרמל, חיפה.","שכונת הדר הכרמל, חיפה.",,NNL01,"מאיר, שרלוט, 1911-1978 צלם",,image,"1 photograph : b&w, ; 110 X 165 mm..",,003670186,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670186,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs""]","[""[Hadar HaCarmel Neighbourhood, Haifa].""]"
Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs,"שכונת הדר הכרמל, חיפה.","שכונת הדר הכרמל, חיפה.",,NNL01,"מאיר, שרלוט, 1911-1978 צלם",,image,"1 photograph : b&w, sepia ; 110 X 165 mm..",,003670189,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670189,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs""]","[""[Hadar HaCarmel Neighbourhood, Haifa].""]"
Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs,"שכונת הדר הכרמל, חיפה.","שכונת הדר הכרמל, חיפה.",,NNL01,"מאיר, שרלוט, 1911-1978 צלם",,image,"1 photograph : b&w, ; 110 X 165 mm..",,003670195,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670195,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs; Hebron (West Bank) -- Photographs""]","[""[Hadar HaCarmel Neighbourhood, Haifa].""]"
Jerusalem (Israel) -- Photographs,מצעד של הצבא הבריטי בירושלים.,מצעד של הצבא הבריטי בירושלים.,,NNL01,,,image,"1 photograph : b&w, ; 63 X 97 mm..",,003570695,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570695,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[British Army Parade in Jerusalem]""]"
Jerusalem (Israel) -- Photographs,[סטודנטים באוניברסיטה העברית בשעת הפסקה],[סטודנטים באוניברסיטה העברית בשעת הפסקה],,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 16 X 22.5 cm..",,003487751,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487751,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Students during a break at the Hebrew University in Jerusalem]""]"
Jerusalem (Israel) -- Photographs,[תצפית מתוך שער הכניסה הראשי לאוניברסיטה העברית],[תצפית מתוך שער הכניסה הראשי לאוניברסיטה העברית],,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 16 X 22.5 cm..",,003487756,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487756,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[The Main Gate to the Hebrew University Campus on Mt. Scopus, Jerusalem]""]"
Jerusalem (Israel) -- Photographs,"[המוזיאון הבוטני באוניברסיטה העברית, הר הצופים]","[המוזיאון הבוטני באוניברסיטה העברית, הר הצופים]",,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 16 X 22.5 cm..",,003487761,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487761,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[The Botanical Museum in The Hebrew University in Jerusalem.]""]"
Jerusalem (Israel) -- Photographs,[אלכסנדר איג מרצה לפני סטודנטים באוניברסיטה העברית בירושלים],[אלכסנדר איג מרצה לפני סטודנטים באוניברסיטה העברית בירושלים],,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 16 X 22.5 cm..",,003487779,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487779,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Alexander Eig Lecturing to Students at The Hebrew University in Jerusalem]""]"
Jerusalem (Israel) -- Photographs,"שוטר פלשתינאי ברחוב יפו, ירושלים","שוטר פלשתינאי ברחוב יפו, ירושלים",,NNL01,,,image,"1 photograph : b&w, ; 82 X 107 mm..",,003674277,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003674277,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Palestinian Policeman in Jaffa Street, Jerusalem]""]"
Jerusalem (Israel),הזוכים בפרס מוסד ביאליק,הזוכים בפרס מוסד ביאליק,,NNL01,,,image,"1 photograph : b&w, ; 16 X 13 cm..",,002655142,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002655142,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel)""]","[""[Laureates of Bialik Institute Prize]""]"
Haifa (Israel) -- Photographs,"טקס הלויה של ד""ר קרל פלדברג, חיפה.","טקס הלויה של ד""ר קרל פלדברג, חיפה.",,NNL01,,,image,"1 photograph : b&w, ; 63X87 mm..",,003550650,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003550650,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Haifa (Israel) -- Photographs""]","[""[Dr. Karl Feldber's Funeral in Haifa, 3.5.1936]""]"
Jerusalem (Israel) -- Photographs,קונצרט של הרביעיה הירושלמית לכלי מיתר - רביעית האוזר.,קונצרט של הרביעיה הירושלמית לכלי מיתר - רביעית האוזר.,,NNL01,,,image,"1 photograph : b&w, ; 238 X 298 mm..",,003541913,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003541913,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Members of the Hauser String Quartet in a Concert]""]"
Jerusalem (Israel),שריונית בריטית מאבטחת אוטובוס עברי בדרך לירושלים,שריונית בריטית מאבטחת אוטובוס עברי בדרך לירושלים,,NNL01,,,image,1 photograph : b&w ; 130 X 175 mm..,,002723479,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002723479,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel)""]","[""A British Armoured Car Safeguarding A Bus From Tel Aviv on the Road to Jerusalem""]"
Israel -- Photographs,Palestine Potash Co. Workers Camp at the Southern End of the Dead Sea.,Palestine Potash Co. Workers Camp at the Southern End of the Dead Sea.,,NNL01,,,image,"1 photograph : b&w, ; 87 X 115 mm..",,003569470,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003569470,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[מחנה פועלים של חברת אשלג ארץ-ישראלית בדרום ים המלח]""]"
,חוף עין גב.,חוף עין גב.,,NNL01,,,image,"1 photograph : b&w, ; 85 X 135 mm..",,003574727,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003574727,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Ein Gev on the beach of the Sea of Galilee]""]"
Eretz Israel -- Photographs,[סטודנטים מן האוניברסיטה העברית בירושלים אורזים תפוזים בפרדס],[סטודנטים מן האוניברסיטה העברית בירושלים אורזים תפוזים בפרדס],,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 16 X 22.5 cm..",,003487797,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003487797,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Eretz Israel -- Photographs""]","[""[Students from the Hebrew University in Jerusalem working in an orange grove.]""]"
Jerusalem (Israel) -- Photographs,איטה ודוד ילין עם אחד מנכדיהם. -[Itta and David Yellin with one of their grandchildren]. [picture],איטה ודוד ילין עם אחד מנכדיהם. -[Itta and David Yellin with one of their grandchildren]. [picture],,NNL01,,,image,"1 photograph : b&w, ; 85 X 105 mm..",,003571237,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003571237,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Itta and David Yellin with one of their grandchildren].""]"
Jerusalem (Israel) -- Photographs,"מראה כללי של האוניברסיטה העברית בירושלים, הר הצופים. -[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.] [picture]","מראה כללי של האוניברסיטה העברית בירושלים, הר הצופים. -[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.] [picture]",,NNL01,"ברנהיים, אלפרד, 1885-1974 צלם",,image,"1 photographs : b&w, ; 116 X 180 mm..",,003573499,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573499,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[General View of the Hebrew University Buildings on Mt. Scopus, Jerusalem.]""]"
Jerusalem (Israel) -- Photographs,"ועד הסתדרות הסטודנטים של האוניברסיטה העברית בשנת תרצ""ז - תרצ""ח.","ועד הסתדרות הסטודנטים של האוניברסיטה העברית בשנת תרצ""ז - תרצ""ח.",,NNL01,,,image,"1 photograph : b&w, ; 90 X130 mm..",,003570087,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003570087,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Hebrew University in Jerusalem Student's Association Committee in 1937-1938].""]"
