description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Soccer -- Israel; Contests -- Israel; ע.קפלן; כדורגל; תחרות; תל-אביב,סבוב שני - הפועל תל-אביב נגד מכבי תל-אביב,סבוב שני - הפועל תל-אביב נגד מכבי תל-אביב,מכבי,NNL03,,1934,sheet,,heb,700111312,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111312,[null],"[""Soccer -- Israel; Contests -- Israel; ע.קפלן; כדורגל; תחרות; תל-אביב""]",[null]
"Soccer -- Israel; Contests -- Israel; FOOTBALL MATCH - P.G.H. Selected V. ,ACCABI A. Tel Aviv; כדורגל; תחרות",התחרות בכדור רגל- בין .P.G.H D ובין מכבי א' תל-אביב,התחרות בכדור רגל- בין .P.G.H D ובין מכבי א' תל-אביב,מכבי,NNL03,,1934,sheet,,heb;eng,700111347,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111347,[null],"[""Soccer -- Israel; Contests -- Israel; FOOTBALL MATCH - P.G.H. Selected V. ,ACCABI A. Tel Aviv; כדורגל; תחרות""]",[null]
Soccer -- Israel; Contests -- Israel; a Foot-ball Match - MACCABEE AVSHALOM A. PETAH-TIKVAH VERSUS HAPOEL A. HAIFA; כדורגל; תחרות,"התחרות בכורה במשחקי הליגה הא""י - מכבי אבשלום א' פתח-תקוה נגד הפועל א' חיפה.","התחרות בכורה במשחקי הליגה הא""י - מכבי אבשלום א' פתח-תקוה נגד הפועל א' חיפה.",ההסתדרות,NNL03,,1935,sheet,כולל ציור.,heb;eng,700111379,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111379,[null],"[""Soccer -- Israel; Contests -- Israel; a Foot-ball Match - MACCABEE AVSHALOM A. PETAH-TIKVAH VERSUS HAPOEL A. HAIFA; כדורגל; תחרות""]",[null]
Soccer -- Israel; Contests -- Israel; כדורגל; תחרות,"התחרות על הגביע העולמי - נבחרת א""י , נבחרת מצרית.","התחרות על הגביע העולמי - נבחרת א""י , נבחרת מצרית.",התאחדות ארץ-ישראלית לכדור רגל,NNL03,,1934,sheet,כולל ציור.,heb,700111439,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111439,[null],"[""Soccer -- Israel; Contests -- Israel; כדורגל; תחרות""]",[null]
"Contests -- Israel; Jerusalem (Israel); Haifa (Israel); Jerusalem (Israel); Jerusalem (Israel); חימוביץ, דניאל, עזרא, דוידוביץ, ים-ירוק, הדר, יעקבי, גריל, אורקביץ, וולהנדלר, בירנצווייג, פין - Haimovitch, Daniel, Ezra, Davidowitz, Yam-Yarok, Hader, Jacobi, Gril, Urkewitz, Wollhendler, Birnzweig, Finn; A GREAT BOXING TOURNAMENT; מכביה; תחרות; בית המכבי; חיפה; תל-אביב; ירושלים; ים-המלח; קלוב ערבי ג'זי; TEL-AVIV; HAIFA; Dead Sea; House of Maccabi Beit Hamaccabi; Tel - Aviv; Sea - salt; Jazzy Arab Club; TEL- AVIV; HAIFA; Dead Sea",לקראת המכביה השניה - התחרות ארצית גדולה בבוקס.,לקראת המכביה השניה - התחרות ארצית גדולה בבוקס.,[חסר מוציא לאור],NNL03,,1934,sheet,כולל ציור.,heb;eng,700111488,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111488,[null],"[""Contests -- Israel; Jerusalem (Israel); Haifa (Israel); Jerusalem (Israel); Jerusalem (Israel); חימוביץ, דניאל, עזרא, דוידוביץ, ים-ירוק, הדר, יעקבי, גריל, אורקביץ, וולהנדלר, בירנצווייג, פין - Haimovitch, Daniel, Ezra, Davidowitz, Yam-Yarok, Hader, Jacobi, Gril, Urkewitz, Wollhendler, Birnzweig, Finn; A GREAT BOXING TOURNAMENT; מכביה; תחרות; בית המכבי; חיפה; תל-אביב; ירושלים; ים-המלח; קלוב ערבי ג'זי; TEL-AVIV; HAIFA; Dead Sea; House of Maccabi Beit Hamaccabi; Tel - Aviv; Sea - salt; Jazzy Arab Club; TEL- AVIV; HAIFA; Dead Sea""]",[null]
Sports -- Israel; Israel -- Politics and government; GALAHORSE RACING - سباق الخيل الثالث; ספורט; פוליטיקה,מרוץ הסוסים השלישי - בהשתתפות טובי הרוכבים מהארץ ומעבר הירדן,מרוץ הסוסים השלישי - בהשתתפות טובי הרוכבים מהארץ ומעבר הירדן,מגרש המרוצים,NNL03,,1934,sheet,,heb;eng;ara,700111615,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111615,[null],"[""Sports -- Israel; Israel -- Politics and government; GALAHORSE RACING - سباق الخيل الثالث; ספורט; פוליטיקה""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; LAST FAIR RACE MEETING - سباق الخيل الثالث في عهد المعرض; תזמורת,מרוץ הסוסים האחרון בתקופת התערוכה,מרוץ הסוסים האחרון בתקופת התערוכה,מגרש המרוצים,NNL03,,1934,sheet,,heb;eng,700111616,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111616,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; LAST FAIR RACE MEETING - سباق الخيل الثالث في عهد المعرض; תזמורת""]",[null]
Sports -- Israel; ספורט; Acre,The Seventh Horse Race Meeting.,The Seventh Horse Race Meeting.,Acre Sports Club,NNL03,,1931,sheet,כולל ציור.,eng,700111626,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111626,[null],"[""Sports -- Israel; ספורט; Acre""]",[null]
Sports -- Israel; ספורט; Acre,The Eighth Horse Race Meeting.,The Eighth Horse Race Meeting.,Acre Sports Club,NNL03,,1931,sheet,כולל ציור.,heb,700111627,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111627,[null],"[""Sports -- Israel; ספורט; Acre""]",[null]
Sports -- Israel; ספורט; עכא,سباق الخيل السادس.,سباق الخيل السادس.,نادي تشجيع الرياضة في عكا,NNL03,,1931,sheet,כולל ציור.,ara,700111628,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111628,[null],"[""Sports -- Israel; ספורט; עכא""]",[null]
Swimming pools -- Israel; Swimming -- Israel; שחיה; כדור מים; קפיצות למים; Water polo; Jumping into the water; חיפה,"התחרויות ימיות - הכח, וינה נגד מכבי, חיפה","התחרויות ימיות - הכח, וינה נגד מכבי, חיפה",מכבי,NNL03,,1935,sheet,,heb,700111647,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111647,[null],"[""Swimming pools -- Israel; Swimming -- Israel; שחיה; כדור מים; קפיצות למים; Water polo; Jumping into the water; חיפה""]",[null]
בת-גלים; תל-אביב; רחובות; הצי-הבריטי; Tel - Aviv; Streets; חיפה,"התחרות ארצית בשחיה, כדור-מים וקפיצות","התחרות ארצית בשחיה, כדור-מים וקפיצות",מכבי,NNL03,,1936,sheet,,heb,700111648,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111648,[null],"[""בת-גלים; תל-אביב; רחובות; הצי-הבריטי; Tel - Aviv; Streets; חיפה""]",[null]
"Sports -- Israel; GRAND SWIMMING GALA- SWIMMING, DIVIND, WATER, POLO; ספורט; בת-גלים","פתיחת העונה שחיה, כדור מים וקפיצות","פתיחת העונה שחיה, כדור מים וקפיצות",מכבי,NNL03,,1945,sheet,,heb;eng,700111652,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111652,[null],"[""Sports -- Israel; GRAND SWIMMING GALA- SWIMMING, DIVIND, WATER, POLO; ספורט; בת-גלים""]",[null]
Sports -- Israel; Secularization (Theology) -- Israel; Teenagers -- Israel; Youth -- Israel; מכס נורדני; ספורט; תנועות נוער; בני נוער,תהלוכה של חברי המכבי בהשתתפות הסתדרויות הנוער הלאומי,תהלוכה של חברי המכבי בהשתתפות הסתדרויות הנוער הלאומי,מכבי,NNL03,,1929,sheet,,heb,700111675,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111675,[null],"[""Sports -- Israel; Secularization (Theology) -- Israel; Teenagers -- Israel; Youth -- Israel; מכס נורדני; ספורט; תנועות נוער; בני נוער""]",[null]
הלורד מלצ'ט; FIFTH NATIONAL SPORTS MEETING; הנציב העליון; ריצה; קפחצה למרחק; Running,כנוס ארצי חמישי,כנוס ארצי חמישי,מכבי,NNL03,,1929,sheet,,heb;eng,700111676,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111676,[null],"[""הלורד מלצ'ט; FIFTH NATIONAL SPORTS MEETING; הנציב העליון; ריצה; קפחצה למרחק; Running""]",[null]
Gymnastics -- Israel; Choirs (Music) -- Israel; התעמלות; מקהלה,"סיום הכנוס החמישי של מכבי א""י - נשף ספורטיבי-נגינתי","סיום הכנוס החמישי של מכבי א""י - נשף ספורטיבי-נגינתי",מכבי,NNL03,,1929,sheet,,heb,700111677,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111677,[null],"[""Gymnastics -- Israel; Choirs (Music) -- Israel; התעמלות; מקהלה""]",[null]
Programs; Parties -- Israel; Wrestling -- Israel; Jerusalem (Israel); תכנייה; נשף; מכבי חשמונאי; ירושלים; בוקס; התאבקות; Maccabi Hasmonean; Box,כנס חצי היובל (חלק 1 ).,כנס חצי היובל (חלק 1 ).,מכבי,NNL03,,1931,sheet,כולל ציור.,heb,700111678,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111678,[null],"[""Programs; Parties -- Israel; Wrestling -- Israel; Jerusalem (Israel); תכנייה; נשף; מכבי חשמונאי; ירושלים; בוקס; התאבקות; Maccabi Hasmonean; Box""]",[null]
Parties -- Israel; Wrestling -- Israel; Jerusalem (Israel); נשף; מכבי חשמונאי; ירושלים; בוקס; התאבקות; Maccabi Hasmonean; Box,כנס חצי היובל (חלק 2 ),כנס חצי היובל (חלק 2 ),מכבי,NNL03,,1931,sheet,,heb,700111679,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111679,[null],"[""Parties -- Israel; Wrestling -- Israel; Jerusalem (Israel); נשף; מכבי חשמונאי; ירושלים; בוקס; התאבקות; Maccabi Hasmonean; Box""]",[null]
בוקס; התאבקות. סיוף; Box; Fencing,"בחול המועד פסח - נשפי הכנוס, נשף התחרויות, נשף התעמולה","בחול המועד פסח - נשפי הכנוס, נשף התחרויות, נשף התעמולה",מכבי,NNL03,,1931,sheet,,heb,700111680,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111680,[null],"[""בוקס; התאבקות. סיוף; Box; Fencing""]",[null]
Sports -- Israel; ספורט; תל-אביב,בקרו את הגמר החגיגי של הכנוס,בקרו את הגמר החגיגי של הכנוס,מכבי,NNL03,,1931,sheet,,heb,700111682,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111682,[null],"[""Sports -- Israel; ספורט; תל-אביב""]",[null]
Lectures and lecturing -- Israel; Gymnastics -- Israel; הרצאות; התעמלות; אטלטיקה קלה; ספורט המים,פגישה של עולי המכבי ועולי המכבי הצעיר.,פגישה של עולי המכבי ועולי המכבי הצעיר.,מכבי,NNL03,,1934,sheet,כולל ציור.,heb;ger,700111683,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111683,[null],"[""Lectures and lecturing -- Israel; Gymnastics -- Israel; הרצאות; התעמלות; אטלטיקה קלה; ספורט המים""]",[null]
"Sports -- Israel; Parties -- Israel; י.רוקח, איתמר בן-אבי, בורכוב, ויסברגר, זומרפלד, פרנס, רוגוב, קליציקן; ספורט; נשף; תל-אביב",נשף אמנותי וספורטיבי גדול - פתיחת שעון המכביה,נשף אמנותי וספורטיבי גדול - פתיחת שעון המכביה,מכבי,NNL03,,1934,sheet,,heb,700111684,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111684,[null],"[""Sports -- Israel; Parties -- Israel; י.רוקח, איתמר בן-אבי, בורכוב, ויסברגר, זומרפלד, פרנס, רוגוב, קליציקן; ספורט; נשף; תל-אביב""]",[null]
Soccer -- Israel; כדורגל; מכביה,עשור למכביה השניה - יום ספורט,עשור למכביה השניה - יום ספורט,מכבי,NNL03,,1945,sheet,,heb,700111692,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111692,[null],"[""Soccer -- Israel; כדורגל; מכביה""]",[null]
Protest movements -- Israel; מחאה,גלוי דעת - מחאתה הנמרצת נגד ועד העיר,גלוי דעת - מחאתה הנמרצת נגד ועד העיר,מכבי,NNL03,,1919,sheet,,heb,700111701,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111701,[null],"[""Protest movements -- Israel; מחאה""]",[null]
Sports -- Israel; ספורט; ירושלים,שעורי ההתעמלות לזמן הקיץ - מתחילים מיום א' ד' אייר,שעורי ההתעמלות לזמן הקיץ - מתחילים מיום א' ד' אייר,מכבי,NNL03,,1919,sheet,,heb,700111702,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111702,[null],"[""Sports -- Israel; ספורט; ירושלים""]",[null]
Gymnastics -- Israel; התעמלות,"אל הדור הצעיר והעם היושב בירושלים, התעמלות","אל הדור הצעיר והעם היושב בירושלים, התעמלות",מכבי,NNL03,,1919,sheet,,heb,700111703,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111703,[null],"[""Gymnastics -- Israel; התעמלות""]",[null]
Sports -- Israel; ספורט; ירושלים,הודעה - אחרי הפסקה קצרה בעבודה - השעור הראשון - תרגילים הכלליים לכנוס,הודעה - אחרי הפסקה קצרה בעבודה - השעור הראשון - תרגילים הכלליים לכנוס,מכבי,NNL03,,1919,sheet,,heb,700111704,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111704,[null],"[""Sports -- Israel; ספורט; ירושלים""]",[null]
אספה כללית; General meeting,החברים והחברות מתבקשים לבוא לאספה הכללית השנתית.,החברים והחברות מתבקשים לבוא לאספה הכללית השנתית.,מכבי,NNL03,,1920,sheet,,heb,700111705,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111705,[null],"[""אספה כללית; General meeting""]",[null]
Sports -- Israel; ספורט; ירושלים,"אל העם היושב בירושלים - התארגנות והתאחדות תחת רגלנו, לרגל יהודה המכבי.","אל העם היושב בירושלים - התארגנות והתאחדות תחת רגלנו, לרגל יהודה המכבי.",מכבי,NNL03,,1920,sheet,,heb,700111706,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111706,[null],"[""Sports -- Israel; ספורט; ירושלים""]",[null]
Sports -- Israel; ספורט; ירושלים,אחרי הפסקה קצרה בעבודה - על החברות לבוא.,אחרי הפסקה קצרה בעבודה - על החברות לבוא.,מכבי,NNL03,,1920,sheet,,heb,700111707,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111707,[null],"[""Sports -- Israel; ספורט; ירושלים""]",[null]
Sports -- Israel; ספורט; ירושלים,הצעירות והצעירים הרוצים להכנס למכבי יכולים להרשם.,הצעירות והצעירים הרוצים להכנס למכבי יכולים להרשם.,מכבי,NNL03,,1920,sheet,,heb,700111708,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111708,[null],"[""Sports -- Israel; ספורט; ירושלים""]",[null]
Parties -- Israel; Israel -- Civilization; נשף; תרבות,נשף תלבושת ורקודים,נשף תלבושת ורקודים,מכבי,NNL03,,1922,sheet,,heb,700111714,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111714,[null],"[""Parties -- Israel; Israel -- Civilization; נשף; תרבות""]",[null]
"Programs; יצחק שולמן, יוסף יקותאלי; תכנייה",לכבוד חג המכבים - נשף הברים.,לכבוד חג המכבים - נשף הברים.,מכבי,NNL03,,1924,sheet,,heb,700111715,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111715,[null],"[""Programs; יצחק שולמן, יוסף יקותאלי; תכנייה""]",[null]
אופנים; Bicycle; ירושלים,מזמינה בזה את הקהל הירושלמי לקבל פני המכבים רוכבי המוטוצקלים החוזרים,מזמינה בזה את הקהל הירושלמי לקבל פני המכבים רוכבי המוטוצקלים החוזרים,מכבי,NNL03,,1930,sheet,,heb,700111716,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111716,[null],"[""אופנים; Bicycle; ירושלים""]",[null]
ש.ארזי; GRAND DANCE; אופנים; Bicycle; ירושלים,לכבוד קבוצת המוטוציקלים - נשף רקודים,לכבוד קבוצת המוטוציקלים - נשף רקודים,מכבי,NNL03,,1930,sheet,,heb;eng,700111717,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111717,[null],"[""ש.ארזי; GRAND DANCE; אופנים; Bicycle; ירושלים""]",[null]
Gymnastics -- Israel; כדור עף; אטלטיקה קלה; מחניים; קפיצה לרוחק; כדור-ברזל; התעמלות; ג'ידו; Volleyball; Dodgeball; ירושלים,"יום המכבי ל""ג בעומר - התחרויות ספורטיביות","יום המכבי ל""ג בעומר - התחרויות ספורטיביות",מכבי,NNL03,,1940,sheet,,heb,700111720,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111720,[null],"[""Gymnastics -- Israel; כדור עף; אטלטיקה קלה; מחניים; קפיצה לרוחק; כדור-ברזל; התעמלות; ג'ידו; Volleyball; Dodgeball; ירושלים""]",[null]
Sports -- Israel; Parties -- Israel; ספורט; נשף,נשף לכבוד שובם של מכבי ארץ ישראל מפראג,נשף לכבוד שובם של מכבי ארץ ישראל מפראג,מכבי,NNL03,,1933,sheet,,heb,700111721,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111721,[null],"[""Sports -- Israel; Parties -- Israel; ספורט; נשף""]",[null]
GRAND DANCING BALL; אספה כללית; General meeting,נשף רקודים גדול,נשף רקודים גדול,מכבי,NNL03,,1933,sheet,,heb;eng,700111723,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111723,[null],"[""GRAND DANCING BALL; אספה כללית; General meeting""]",[null]
Sports -- Israel; Parties -- Israel; ספורט; נשף; תל-אביב,נשף התעמלותי,נשף התעמלותי,מכבי,NNL03,,1919,sheet,,heb,700111724,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111724,[null],"[""Sports -- Israel; Parties -- Israel; ספורט; נשף; תל-אביב""]",[null]
Gymnastics -- Israel; התעמלות,נשף המכבי - התכנית עשירה,נשף המכבי - התכנית עשירה,מכבי,NNL03,,1919,sheet,,heb,700111725,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111725,[null],"[""Gymnastics -- Israel; התעמלות""]",[null]
Sports -- Israel; Management -- Israel; דוד אלמגור; ספורט; ארגון ומנהלה ארגון ומנהלה,"מפקד הנהלת יו""ר המועצה הטכנית הח' דוד אלמגור","מפקד הנהלת יו""ר המועצה הטכנית הח' דוד אלמגור",מכבי,NNL03,,1929,sheet,,heb,700111728,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111728,[null],"[""Sports -- Israel; Management -- Israel; דוד אלמגור; ספורט; ארגון ומנהלה ארגון ומנהלה""]",[null]
"Sports -- Israel; Israel -- Politics and government; מר.דיזנגוף, ש.שיק; ספורט; פוליטיקה",מפקד בנוכחות יושבי-ראש עירית תל-אביב,מפקד בנוכחות יושבי-ראש עירית תל-אביב,מכבי,NNL03,,1929,sheet,,heb,700111729,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111729,[null],"[""Sports -- Israel; Israel -- Politics and government; מר.דיזנגוף, ש.שיק; ספורט; פוליטיקה""]",[null]
Parties -- Israel; נשף,לרגלי פתיחת המועדון הדירה החדשה - נשף,לרגלי פתיחת המועדון הדירה החדשה - נשף,מכבי,NNL03,,1929,sheet,,heb,700111730,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111730,[null],"[""Parties -- Israel; נשף""]",[null]
פעולות קיץ; מדורה; Fire,הרצאה מר ב.וינשטין על נושא דור המדינה העברית,הרצאה מר ב.וינשטין על נושא דור המדינה העברית,מכבי,NNL03,,1929,sheet,,heb,700111731,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111731,[null],"[""פעולות קיץ; מדורה; Fire""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; תזמורת; תל-אביב,נשף התלבשות לחברים,נשף התלבשות לחברים,מכבי,NNL03,,1929,sheet,,heb,700111733,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111733,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; תזמורת; תל-אביב""]",[null]
"Lectures and lecturing -- Israel; קלר, דוד אלמגור; הרצאה; חיי הערבים",יערך על מגרש המכבי - מפקד חגיגי,יערך על מגרש המכבי - מפקד חגיגי,מכבי,NNL03,,1929,sheet,,heb,700111734,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111734,[null],"[""Lectures and lecturing -- Israel; קלר, דוד אלמגור; הרצאה; חיי הערבים""]",[null]
Handball -- Israel; Lectures and lecturing -- Israel; בן-ימין; כדור יד; ספה כללית; הרצאה,אזכרה לחללי תל-חי.,אזכרה לחללי תל-חי.,מכבי,NNL03,,1929,sheet,,heb,700111735,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111735,[null],"[""Handball -- Israel; Lectures and lecturing -- Israel; בן-ימין; כדור יד; ספה כללית; הרצאה""]",[null]
הנציב העליון,"הוספה לתכנית בביתן - הסרט, הכנס של המכבי","הוספה לתכנית בביתן - הסרט, הכנס של המכבי",מכבי,NNL03,,1929,sheet,,heb,700111736,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111736,[null],"[""הנציב העליון""]",[null]
"Lectures and lecturing -- Israel; ד""ר בן יהודה, הרצל; הרצאה","אזכרה לזכר כ""ה שנה לפטירת מנהיגנו הד""ר בנימין זאב הרצל","אזכרה לזכר כ""ה שנה לפטירת מנהיגנו הד""ר בנימין זאב הרצל",מכבי,NNL03,,1929,sheet,,heb,700111737,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111737,[null],"[""Lectures and lecturing -- Israel; ד\""ר בן יהודה, הרצל; הרצאה""]",[null]
Programs; Lotteries$zIsrael; תכנייה; דקלום; הגרלה; תל-אביב,נשף התעמלותי וחגיגי בתכנית עשירה,נשף התעמלותי וחגיגי בתכנית עשירה,מכבי,NNL03,,1932,sheet,,heb,700111738,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111738,[null],"[""Programs; Lotteries$zIsrael; תכנייה; דקלום; הגרלה; תל-אביב""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; Parties -- Israel; תזמורת; נשף; תל-אביב,משתתף המכבי - במפקד החגיגי לכבודת מלאת 15 שנה ליצירת הגדוד העברי הראשון,משתתף המכבי - במפקד החגיגי לכבודת מלאת 15 שנה ליצירת הגדוד העברי הראשון,מכבי,NNL03,,1932,sheet,,heb,700111739,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111739,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; Parties -- Israel; תזמורת; נשף; תל-אביב""]",[null]
Programs; Dance -- Israel; תכנייה; רקודים; תל-אביב,נשף ההפתעות לחברים,נשף ההפתעות לחברים,מכבי,NNL03,,1932,sheet,,heb,700111740,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111740,[null],"[""Programs; Dance -- Israel; תכנייה; רקודים; תל-אביב""]",[null]
Wrestling -- Israel; התעמלות כללית; ז'צו; התאבקות; סיוף; Fencing; תל-אביב,נשף התעמלותי וספורטיבי,נשף התעמלותי וספורטיבי,מכבי,NNL03,,1932,sheet,,heb,700111741,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111741,[null],"[""Wrestling -- Israel; התעמלות כללית; ז'צו; התאבקות; סיוף; Fencing; תל-אביב""]",[null]
Parties -- Israel; נשף; תל-אביב,"פתיחת מחלקת ההתעמלות - התחרות בכדור רגל על הליגה הא""י","פתיחת מחלקת ההתעמלות - התחרות בכדור רגל על הליגה הא""י",מכבי,NNL03,,1932,sheet,,heb,700111742,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111742,[null],"[""Parties -- Israel; נשף; תל-אביב""]",[null]
Sports -- Israel; Management -- Israel; Israel -- Politics and government; נחום סוקולוב; ספורט; פוליטיקה; ארגון ומנהלה ארגון ומנהלה; תל-אביב,נשיא ההסתדרות הציונית העולמית - מר נחום סוקולוב יערך מפקד חגיגי,נשיא ההסתדרות הציונית העולמית - מר נחום סוקולוב יערך מפקד חגיגי,מכבי,NNL03,,1932,sheet,,heb,700111743,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111743,[null],"[""Sports -- Israel; Management -- Israel; Israel -- Politics and government; נחום סוקולוב; ספורט; פוליטיקה; ארגון ומנהלה ארגון ומנהלה; תל-אביב""]",[null]
