description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic),תכלאל : בניקוד עליון.,תכלאל : בניקוד עליון.,,NNL01,,"ת""ד (1644) (174א)",manuscript,194 דף..,heb,000040515,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040515,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic)""]",[null]
Jewish magic,רפואות וסגולות : ביידיש ועברית. חלק מהדברים בצורת שאלות ותשובות.,רפואות וסגולות : ביידיש ועברית. חלק מהדברים בצורת שאלות ותשובות.,,NNL01,,"מאה י""ח",manuscript,14 דף..,heb;yid,000040516,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040516,"[""מאוסף הספרייה הלאומית""]","[""Jewish magic""]",[null]
Religious disputations,"שירים ופיוטים : שירים ופיוטים בלדינו, תורכית ויוונית - באותיות עבריות. גם סיפור ישו בלאדינו (52ב-53ב).","שירים ופיוטים : שירים ופיוטים בלדינו, תורכית ויוונית - באותיות עבריות. גם סיפור ישו בלאדינו (52ב-53ב).",,NNL01,,1820 בערך,manuscript,58 דף..,heb;lad;tur;gre,000040517,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040517,"[""מאוסף הספרייה הלאומית""]","[""Religious disputations""]",[null]
,תפלה לישיבת סוכה ולשמיני עצרת.,תפלה לישיבת סוכה ולשמיני עצרת.,,NNL01,,"מאה י""ח",manuscript,100 דף..,heb,000040519,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040519,"[""מאוסף הספרייה הלאומית""]",[null],[null]
"שבתי צבי, 1626-1676; Sabbathaians; Messiah -- Judaism; Religious disputations","ספר המנוצח : פולמוס עם הנוצרים, מלוקט מספרים שונים בידי יחזקאל בן נסים.","ספר המנוצח : פולמוס עם הנוצרים, מלוקט מספרים שונים בידי יחזקאל בן נסים.",,NNL01,יחזקאל בן נסים,"תרכ""ו (1866)",manuscript,קי דף..,heb,000040520,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040520,"[""מאוסף הספרייה הלאומית""]","[""שבתי צבי, 1626-1676; Sabbathaians; Messiah -- Judaism; Religious disputations""]",[null]
"Jewish sermons, Hebrew; Mishnah. Avot -- Commentaries",חיי יצחק.,חיי יצחק.,,NNL01,"בלינפנטי, יצחק בן אליהו חזקיהו הכהן, נפטר 1780",1770 בערך,manuscript,34 דף..,heb,000040522,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040522,"[""מאוסף הספרייה הלאומית""]","[""Jewish sermons, Hebrew; Mishnah. Avot -- Commentaries""]",[null]
Responsa; Jewish law,"פסקים ותשובות : לקט שו""ת ופסקים בהלכות כתובות, אפוטרופוס, שומר שכר, אומנים, נחלות, שכירות, גניבה וגזילה ועוד. ליקט וכתב ר' חיים טולידאנו.","פסקים ותשובות : לקט שו""ת ופסקים בהלכות כתובות, אפוטרופוס, שומר שכר, אומנים, נחלות, שכירות, גניבה וגזילה ועוד. ליקט וכתב ר' חיים טולידאנו.",,NNL01,"טולדנו, חיים","תקפ""ד (1824)",manuscript,109 דף..,heb,000040524,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040524,"[""מאוסף הספרייה הלאומית""]","[""Responsa; Jewish law""]",[null]
Jewish law,מחצית השקל.,מחצית השקל.,,NNL01,"קלין, שמואל בן נטע, 1724-1806","תקפ""ה (1825)",manuscript,"יח, לה דף..",heb,000040525,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040525,"[""מאוסף הספרייה הלאומית""]","[""Jewish law""]",[null]
Miscellaneous prayers (Jewish liturgy); Judaism -- Liturgy -- Texts,"תפלות לתשעה באב כמנהג אויניון : פיוטים, תפלות, קינות ונחמות.","תפלות לתשעה באב כמנהג אויניון : פיוטים, תפלות, קינות ונחמות.",,NNL01,,"מאה י""ח",manuscript,12 דף..,heb,000040529,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040529,"[""מאוסף הספרייה הלאומית""]","[""Miscellaneous prayers (Jewish liturgy); Judaism -- Liturgy -- Texts""]","[""יומם ולילה אבכה כבכתי ארימה"", ""קינות.""]"
Responsa; Jewish law,"חדושי הלכה : שו""ת ולקוטי דינים משו""ע יו""ד וחו""מ וקיצור ס' מחנה אפרים.","חדושי הלכה : שו""ת ולקוטי דינים משו""ע יו""ד וחו""מ וקיצור ס' מחנה אפרים.",,NNL01,"מיוחס, יהודה בן נתן","תק""ח (65א) - תק""מ (33ב) (1748-1780)",manuscript,,heb,000040535,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040535,"[""מאוסף הספרייה הלאומית""]","[""Responsa; Jewish law""]",[null]
"משה בן מימון, 1138-1204. משנה תורה; Jewish law","חדושים על הרמב""ם : עם הערות בגליון מאת ""יאודה בנ' ותלמידו ס""ט"".","חדושים על הרמב""ם : עם הערות בגליון מאת ""יאודה בנ' ותלמידו ס""ט"".",,NNL01,"מיוחס, נתן בן יהודה","מאה י""ח",manuscript,74 דף..,heb,000040536,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040536,"[""מאוסף הספרייה הלאומית""]","[""משה בן מימון, 1138-1204. משנה תורה; Jewish law""]",[null]
"עקיבא בן יוסף, תנא; משה בן מימון, 1138-1204; מתיא בן חרש, תנא",מעשיות : בערבית.,מעשיות : בערבית.,,NNL01,,"מאה י""ח",manuscript,42 דף..,heb;jrb,000040537,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040537,"[""מאוסף הספרייה הלאומית""]","[""עקיבא בן יוסף, תנא; משה בן מימון, 1138-1204; מתיא בן חרש, תנא""]",[null]
Bible. Psalms -- Commentaries,יושב תהלות : פירוש לס' תהלים.,יושב תהלות : פירוש לס' תהלים.,,NNL01,"סיד, אברהם בן משה","תרכ""ד (1863)",manuscript,156 דף..,heb,000040540,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040540,"[""מאוסף הספרייה הלאומית""]","[""Bible. Psalms -- Commentaries""]",[null]
"יוסף דוד, אבד""ק שלוניקי, 1655?-1737; אמריליו, חיים משה בן שלמה, -1748; אברהם בן מרדכי, הלוי; Responsa; Jewish law",חדושי דינים : (פנקס).,חדושי דינים : (פנקס).,,NNL01,"מיוחס, יהודה בן נתן","תקי""ב-תקמ""ב (1752-1782)",manuscript,54 דף..,heb,000040541,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040541,"[""מאוסף הספרייה הלאומית""]","[""יוסף דוד, אבד\""ק שלוניקי, 1655?-1737; אמריליו, חיים משה בן שלמה, -1748; אברהם בן מרדכי, הלוי; Responsa; Jewish law""]",[null]
Jews -- Germany -- Lorrach -- History,הקדש בוך לקהל לערראך (LORRACH).,הקדש בוך לקהל לערראך (LORRACH).,,NNL01,,"תקפ""ד (1824)",manuscript,29 דף..,heb;yid,000040543,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040543,"[""מאוסף הספרייה הלאומית""]","[""Jews -- Germany -- Lorrach -- History""]",[null]
Judaism -- Liturgy -- Texts,מחזור מנהג צפון אפריקה (פאס) לימים נוראים.,מחזור מנהג צפון אפריקה (פאס) לימים נוראים.,,NNL01,,"מאה י""ח",manuscript,83 דף..,heb,000040547,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040547,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts""]",[null]
מודונה (משפחה),פנקס תאריכי זכרון משפחתיים : של בני משפחת מודונה מ-צינטו (CENTO).,פנקס תאריכי זכרון משפחתיים : של בני משפחת מודונה מ-צינטו (CENTO).,,NNL01,"מודנה, אלעזר בן יצחק מרדכי חי","תקס""ח-תרי""ט (1808-1859)",manuscript,9 דפים..,heb,000040550,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040550,"[""מאוסף הספרייה הלאומית""]","[""מודונה (משפחה)""]",[null]
,סדר תחנונים וסליחות.,סדר תחנונים וסליחות.,,NNL01,,"תק""ם-תקמ""ה (1785-1780)",manuscript,11 דף..,heb,000040551,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040551,"[""מאוסף הספרייה הלאומית""]",[null],"[""סליחות.""]"
"גאשלר, עזריאל בן נפתלי הירש; Jewish sermons, Hebrew; Responsa; Jewish law; Midrash -- Commentaries; Talmud Bavli -- Commentaries","דרושים וחדושים : חידושים דרושים וביאורים לתורה, לשו""ע, לתלמוד ומדרשים, מאת רבני אשכנז במאה הי""ח.","דרושים וחדושים : חידושים דרושים וביאורים לתורה, לשו""ע, לתלמוד ומדרשים, מאת רבני אשכנז במאה הי""ח.",,NNL01,,"מאה י""ח",manuscript,,heb,000040552,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040552,"[""מאוסף הספרייה הלאומית""]","[""גאשלר, עזריאל בן נפתלי הירש; Jewish sermons, Hebrew; Responsa; Jewish law; Midrash -- Commentaries; Talmud Bavli -- Commentaries""]",[null]
Astronomy -- Early works to 1800; Geography -- Early works to 1800,"מזקק : קיצור מחכמת התכונה מאת עומר בן מחמוד מצגמאן (בכ""י פריז: מצומאן). מתורגם בידי משה היווני [גאלינו] בן אליא.","מזקק : קיצור מחכמת התכונה מאת עומר בן מחמוד מצגמאן (בכ""י פריז: מצומאן). מתורגם בידי משה היווני [גאלינו] בן אליא.",,NNL01,עומר בן מחמוד,מאה טו (אמצע),manuscript,"42 דף (בדפים 1-36 הטקסט המקורי, מדף 38 עד הסוף חמישה דפים שנשארו ריקים). תוספת מאוחרת הוא דף 37 המודבק לדף 38..; סימן המים בצורת מספריים, קצת דומה למס' 3668 (שנת 1454) וגם 3720 (שנת 1450-1451, אבל ללא קו נוסף) אצל בריקה..; שלושה קונטרסים: שניים של 8 גיליונות והאחרון של 5 ללא הדף האחרון..; שומרי דפים..; 26 שורות לעמוד.",heb,000040553,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040553,"[""מאוסף הספרייה הלאומית""]","[""Astronomy -- Early works to 1800; Geography -- Early works to 1800""]",[null]
"משה בן מימון, 1138-1204. משנה תורה; Jewish law -- 1200-1575",פרוש משנה תורה על דרך שאלות ותשובות בערבית.,פרוש משנה תורה על דרך שאלות ותשובות בערבית.,,NNL01,,"מאה י""ד-ט""ו",manuscript,9 דף..,heb;jrb,000040554,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040554,"[""מאוסף הספרייה הלאומית""]","[""משה בן מימון, 1138-1204. משנה תורה; Jewish law -- 1200-1575""]",[null]
Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead,"תכלאל : קטע - תפלות אשכבה והספד, ברכות ארוסין ונשואין ומילה.","תכלאל : קטע - תפלות אשכבה והספד, ברכות ארוסין ונשואין ומילה.",,NNL01,,"מאה י""ח",manuscript,6 דפים..,heb,000040555,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040555,"[""מאוסף הספרייה הלאומית""]","[""Judaism -- Liturgy -- Texts; Judaism -- Yemenite rite; Judaism -- Yemen (Republic); Miscellaneous prayers (Jewish liturgy); Visiting the sick (Judaism) -- Liturgy -- Texts; Prayers for the dead""]",[null]
Geography -- Early works to 1800; Lost tribes of Israel,בישריבונג פון די גאנצע וועלט די מדינות אונד מקומות וויא אויך פון די עשרת השבטים.,בישריבונג פון די גאנצע וועלט די מדינות אונד מקומות וויא אויך פון די עשרת השבטים.,,NNL01,,"תק""ע (1810)",manuscript,47 דף..,heb;yid,000040560,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040560,"[""מאוסף הספרייה הלאומית""]","[""Geography -- Early works to 1800; Lost tribes of Israel""]",[null]
Mishnah. Zera'im -- Commentaries,חדושים על המשנה : סדר זרעים (מס' דמאי וכלאים).,חדושים על המשנה : סדר זרעים (מס' דמאי וכלאים).,,NNL01,,1830(?),manuscript,41 דף..,heb,000040562,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040562,"[""מאוסף הספרייה הלאומית""]","[""Mishnah. Zera'im -- Commentaries""]",[null]
Jews -- Germany -- Deutz -- History -- Sources; Berit milah -- Registers,פנקס מוהל.,פנקס מוהל.,,NNL01,"הקנברוך, יוסף","תקס""ד-תקצ""א (1804-1831)",manuscript,19 דף..,heb,000040573,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040573,"[""מאוסף הספרייה הלאומית""]","[""Jews -- Germany -- Deutz -- History -- Sources; Berit milah -- Registers""]",[null]
,דרושים ופרושים : מסודר לפי סדר פרשיות התורה.,דרושים ופרושים : מסודר לפי סדר פרשיות התורה.,,NNL01,,1800 בערך,manuscript,130 דף..,heb,000040578,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040578,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Jewish astronomy -- Early works to 1800; Jewish calendar -- Early works to 1800; Jews -- Folklore; Jews -- History -- Chronology,"משרת משה : בראשו (12ב): ""ספר משרת משה אשר חיברתי אני הצעיר ... משה בן אמ""ר יוסף הלוי"". בהקדמה כותב המחבר ""וכאשר ראה החכם הנעלה ראש חכמי הגולה ... יהודה הספרדי נר""ו ... וגילה דרכי העיבור לתלמידיו ... ואני הצעיר שבתלמידיו משה בר אמו""ר יוסף הלוי העירני לבי ...לחשב המולדות ... וקראתיו ספר משרת משה..."". בדף 15ב-16א: ואנו עומדים בשנת השל""ו"" (18ב, 129א, 158א). בדפים 184א-185א: דברי סיום של המחבר ובדף 187ב קולופון של המחבר: ""בהשכ""א נולדתי הצעיר משה הלוי יצ""ו וחתמתי חבור ספר משרת משה הזה ביום אחד בשבת ראש חדש סיון בשנת השל""ו ליצירה פה כאשאן ..."".","משרת משה : בראשו (12ב): ""ספר משרת משה אשר חיברתי אני הצעיר ... משה בן אמ""ר יוסף הלוי"". בהקדמה כותב המחבר ""וכאשר ראה החכם הנעלה ראש חכמי הגולה ... יהודה הספרדי נר""ו ... וגילה דרכי העיבור לתלמידיו ... ואני הצעיר שבתלמידיו משה בר אמו""ר יוסף הלוי העירני לבי ...לחשב המולדות ... וקראתיו ספר משרת משה..."". בדף 15ב-16א: ואנו עומדים בשנת השל""ו"" (18ב, 129א, 158א). בדפים 184א-185א: דברי סיום של המחבר ובדף 187ב קולופון של המחבר: ""בהשכ""א נולדתי הצעיר משה הלוי יצ""ו וחתמתי חבור ספר משרת משה הזה ביום אחד בשבת ראש חדש סיון בשנת השל""ו ליצירה פה כאשאן ..."".",,NNL01,משה בן יוסף הלוי,"של""ו (1576)",manuscript,188 דף..,heb,000040580,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040580,"[""מאוסף הספרייה הלאומית""]","[""Jewish astronomy -- Early works to 1800; Jewish calendar -- Early works to 1800; Jews -- Folklore; Jews -- History -- Chronology""]",[null]
,כתבים.,כתבים.,,NNL01,"טרציני, יעקב",1822-1824,manuscript,13+20 דף..,heb;ita,000040582,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040582,"[""מאוסף הספרייה הלאומית""]",[null],"[""תנ\""ך."", ""Bible.""]"
,"מחזה : גרמנית באותיות עבריות, כנראה מאת אברהם קרמר ובכתיבת ידו.","מחזה : גרמנית באותיות עבריות, כנראה מאת אברהם קרמר ובכתיבת ידו.",,NNL01,"קרמר, אברהם",1850 בערך,manuscript,70 עמ'..,heb,000040584,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040584,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Bible. Pentateuch -- Commentaries,חדושים ופרושים : על ס' בראשית.,חדושים ופרושים : על ס' בראשית.,,NNL01,יוסף (לא מזוהה),"תק""א-תק""ד (1741-1744)",manuscript,262 דף..; מצב גרוע מאוד.,heb,000040587,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040587,"[""מאוסף הספרייה הלאומית""]","[""Bible. Pentateuch -- Commentaries""]",[null]
Cabala -- 1570-1676,">ה<שערים (שער המצוות, טעמי המצוות).",">ה<שערים (שער המצוות, טעמי המצוות).",,NNL01,"ויטל, חיים בן יוסף, 1542-1620","מאה י""ח",manuscript,,heb,000040592,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040592,"[""מאוסף הספרייה הלאומית""]","[""Cabala -- 1570-1676""]",[null]
"Jewish sermons, Hebrew",דרשות : חלק מהדרשות הושמעו באנקונה.,דרשות : חלק מהדרשות הושמעו באנקונה.,,NNL01,,"תס""ה (17א) - ת""ק (188א) (1705-1740)",manuscript,189 דף..,heb,000040593,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040593,"[""מאוסף הספרייה הלאומית""]","[""Jewish sermons, Hebrew""]",[null]
Responsa,"תשובה בענין עגונה : העתק קבלת עדות על טביעתם בים של שלמה אבואלעפייא מטבריה ואשכנזי אחד מתושבי צפת, בחתימת יעקב הלוי, שלום משה חי גאגין ויעקב פינצי (מחכמי ירושלים - תרט""ז). התשובה חתומה בידי חיים שמואל הכהן.","תשובה בענין עגונה : העתק קבלת עדות על טביעתם בים של שלמה אבואלעפייא מטבריה ואשכנזי אחד מתושבי צפת, בחתימת יעקב הלוי, שלום משה חי גאגין ויעקב פינצי (מחכמי ירושלים - תרט""ז). התשובה חתומה בידי חיים שמואל הכהן.",,NNL01,"הכהן, חיים שמואל","תרכ""ד (1864)",manuscript,19 דף..,heb,000040596,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040596,"[""מאוסף הספרייה הלאומית""]","[""Responsa""]",[null]
Mishnah. Avot -- Commentaries,בנין אבות : פירוש על מסכת אבות.,בנין אבות : פירוש על מסכת אבות.,,NNL01,"הכהן, צמח בן סעיד, 1739-1813","תקל""ד (1774)",manuscript,109 דף..,heb,000040597,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040597,"[""מאוסף הספרייה הלאומית""]","[""Mishnah. Avot -- Commentaries""]",[null]
,"פיוטים ושירות : מסודרים לפי ""הברות"".","פיוטים ושירות : מסודרים לפי ""הברות"".",,NNL01,,1850 בערך,manuscript,145 דף..,heb,000040598,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040598,"[""מאוסף הספרייה הלאומית""]",[null],[null]
"ויטל, חיים בן יוסף, 1542-1620. עץ חיים; Cabala",הגהות לס' עץ חיים : הגהות על הס' עץ-חיים לר' חיים ויטאל.,הגהות לס' עץ חיים : הגהות על הס' עץ-חיים לר' חיים ויטאל.,,NNL01,,1800 בערך,manuscript,202 דף..,heb,000040599,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040599,"[""מאוסף הספרייה הלאומית""]","[""ויטל, חיים בן יוסף, 1542-1620. עץ חיים; Cabala""]",[null]
Jewish law,"משנה תורה : ספר זמנים, הל' שבת - הל' מגילה (ב, יט).","משנה תורה : ספר זמנים, הל' שבת - הל' מגילה (ב, יט).",,NNL01,"משה בן מימון, 1138-1204","מאה י""ח",manuscript,126 דף..,heb,000040602,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040602,"[""מאוסף הספרייה הלאומית""]","[""Jewish law""]",[null]
Jewish philosophy -- Early works to 1800,מורה נבוכים : באיטלקית באותיות עבריות.,מורה נבוכים : באיטלקית באותיות עבריות.,,NNL01,"משה בן מימון, 1138-1204",מאה טז,manuscript,76 דף..,heb;ita,000040612,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040612,"[""מאוסף הספרייה הלאומית""]","[""Jewish philosophy -- Early works to 1800""]",[null]
Medicine -- Early works to 1800; Jewish magic,"צרי הגוף : חלק ג' וד' מס' צורי הגוף לר' נתן בן יואל פלקירה (מחצית השניה למאה הי""ג).","צרי הגוף : חלק ג' וד' מס' צורי הגוף לר' נתן בן יואל פלקירה (מחצית השניה למאה הי""ג).",,NNL01,"פלקירא, נתן בן יואל",מאה יח,manuscript,"228+3 דף (ספירה מקורית: ריח, ה דף) ; 16X21 ס""מ..; קונטרסים של 4 גליונות. 34-37 שורות בשני טורים עם שומרי טורים..; נייר צרפתי לבן וגם בגון חום, מהמאה הי""ח..",heb,000040614,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040614,"[""מאוסף הספרייה הלאומית""]","[""Medicine -- Early works to 1800; Jewish magic""]",[null]
"יצחק בן יעקב, אלפסי, 1013-1103. הלכות רב אלפס; Midrash; Jewish law -- Indexes; Talmud Bavli -- Quotations","מפתחות להלכות הרי""ף ולפתגמי חז""ל.","מפתחות להלכות הרי""ף ולפתגמי חז""ל.",,NNL01,,"שנ""ט (1599)",manuscript,149 דף..,heb,000040615,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040615,"[""מאוסף הספרייה הלאומית""]","[""יצחק בן יעקב, אלפסי, 1013-1103. הלכות רב אלפס; Midrash; Jewish law -- Indexes; Talmud Bavli -- Quotations""]",[null]
Medicine -- Early works to 1800,קבץ פיוטים ועוד : כולל: פזמונים (1א-32א).- קינות ותוכחות (33א-118ב).- רפואות (134א-135ב).- וידויים ורשויות.,קבץ פיוטים ועוד : כולל: פזמונים (1א-32א).- קינות ותוכחות (33א-118ב).- רפואות (134א-135ב).- וידויים ורשויות.,,NNL01,,מאה יז,manuscript,146 דף..,heb,000040617,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040617,"[""מאוסף הספרייה הלאומית""]","[""Medicine -- Early works to 1800""]","[""קינות.""]"
"צורף, משה; Responsa",שאלות ותשובות.,שאלות ותשובות.,,NNL01,"לאוני, משה בן יצחק מאורבינו",מאה יז,manuscript,42 דף..,heb,000040618,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040618,"[""מאוסף הספרייה הלאומית""]","[""צורף, משה; Responsa""]",[null]
Medicine -- Early works to 1800,"פרקי משה : חיבור ברפואה לרמב""ם, מאמר יח-כה.","פרקי משה : חיבור ברפואה לרמב""ם, מאמר יח-כה.",,NNL01,"משה בן מימון, 1138-1204",מאה יח,manuscript,40 דף..,heb,000040620,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040620,"[""מאוסף הספרייה הלאומית""]","[""Medicine -- Early works to 1800""]",[null]
Karaites; Karaites -- History; Jews -- Ukraine -- Crimea -- History; Physiognomy -- Religious aspects -- Judaism,זה ספר תולדות אדם.,זה ספר תולדות אדם.,,NNL01,"גלנה, משה בן אליהו","מאה י""ז",manuscript,18 דף..,heb,000040621,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040621,"[""מאוסף הספרייה הלאומית""]","[""Karaites; Karaites -- History; Jews -- Ukraine -- Crimea -- History; Physiognomy -- Religious aspects -- Judaism""]",[null]
Jewish magic; Amulets (Judaism); Physiognomy -- Religious aspects -- Judaism,"שושנת יעקב : בחכמת היד והפרצוף ושאר האיברים. העתקה מדפוס אמשטרדם תס""ו יצחק.","שושנת יעקב : בחכמת היד והפרצוף ושאר האיברים. העתקה מדפוס אמשטרדם תס""ו יצחק.",,NNL01,"יעקב בן מרדכי, מפולדה","תע""ז (1717)",manuscript,צה דף..,heb,000040623,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040623,"[""מאוסף הספרייה הלאומית""]","[""Jewish magic; Amulets (Judaism); Physiognomy -- Religious aspects -- Judaism""]",[null]
Jewish magic; Choice by lot -- Religious aspects -- Judaism,פנקס חשבונות.,פנקס חשבונות.,,NNL01,"הלוי, רפאל בכור, נפטר 1839","תקצ""ד-תקצ""ז (1834-1837)",manuscript,40 דף..,heb;lad,000040626,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040626,"[""מאוסף הספרייה הלאומית""]","[""Jewish magic; Choice by lot -- Religious aspects -- Judaism""]",[null]
,"פנקס הנהלת חשבונות : של עסקי המסחר של משפחת חיים בכור הלוי (חב""ה).","פנקס הנהלת חשבונות : של עסקי המסחר של משפחת חיים בכור הלוי (חב""ה).",,NNL01,,"תקצ""ח (1838)",manuscript,20 דף..,heb;lad,000040628,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040628,"[""מאוסף הספרייה הלאומית""]",[null],[null]
Choice by lot -- Religious aspects -- Judaism,גורלות : פנקס ודפים בודדים בעניני גורלות וחישובי אותיות.,גורלות : פנקס ודפים בודדים בעניני גורלות וחישובי אותיות.,,NNL01,,1850 בערך (דף 10ב בפנקס),manuscript,7+10 דף..,heb,000040629,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000040629,"[""מאוסף הספרייה הלאומית""]","[""Choice by lot -- Religious aspects -- Judaism""]",[null]
