description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
,"כתובה. צפת, ישראל. תר""ם.","כתובה. צפת, ישראל. תר""ם.",צפת,NNL01,,"ד באלול תר""מ (1880)",manuscript,"1 דף ; 290X195 מ""מ..; נייר.",heb,000300759,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300759,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Tsefat, Israel. 1880""]"
,"כתובה. רג'ו אמיליה, איטליה. ת""ר","כתובה. רג'ו אמיליה, איטליה. ת""ר",ריגיו,NNL01,,"יג בטבת ת""ר (1840)",manuscript,"1 דף ; 405X327 מ""מ..; קלף.",heb,000300081,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300081,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Reggio Emilia, Italy. 1840""]"
,"כתובה. רומא, איטליה. ת""ר","כתובה. רומא, איטליה. ת""ר",רומא,NNL01,,"יח באלול ת""ר (1840)",manuscript,"1 דף ; 800X445 מ""מ..; קלף.",heb,000301123,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301123,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1840""]"
,"כתובה. רומא, איטליה. תר""א","כתובה. רומא, איטליה. תר""א",רומא,NNL01,,"יד בתשרי תר""א (1840)",manuscript,"1 דף ; 520X540 מ""מ..; קלף.",heb,000301088,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301088,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1840""]"
,"כתובה. רומא, איטליה. תר""ד.","כתובה. רומא, איטליה. תר""ד.",רומא,NNL01,,"יט באייר תר""ד (1844)",manuscript,"1 דף ; 625X405 מ""מ..; קלף.",heb,000300140,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300140,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1844""]"
,"כתובה. איספהאן, איראן. תר""א.","כתובה. איספהאן, איראן. תר""א.",אצפהן,NNL01,,"ו בתמוז תר""א (1841)",manuscript,"1 דף ; 960X740 מ""מ..; נייר.",heb,000301150,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301150,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Isfahan, Iran. 1841""]"
,"כתובה. אלטונה, גרמניה. תר""ב","כתובה. אלטונה, גרמניה. תר""ב",אלטונא,NNL01,,"כו בחשון תר""ב (1841)",manuscript,"1 דף ; 218X145 מ""מ..; קלף.",heb,000300824,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300824,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Altona, Germany. 1841""]"
,"כתובה. אנקונה, איטליה. תר""ב","כתובה. אנקונה, איטליה. תר""ב",אנקונא,NNL01,,"ב בטבת תר""ב (1841)",manuscript,"1 דף ; 507X412 מ""מ..; קלף.",heb,000300120,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300120,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ancona, Italy. 1841""]"
,"כתובה. אצ'אלע, תימן. תר""א.","כתובה. אצ'אלע, תימן. תר""א.",אצ'אלע,NNL01,,"יד באדר ב'קנ""ב לשטרות (1841)",manuscript,"1 דף ; 235X152 מ""מ..; נייר.",heb,000300671,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300671,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Al-Dawale, Yemen. 1841""]"
,"כתובה. בוסקופ, הולנד. תר""א","כתובה. בוסקופ, הולנד. תר""א",כפר בושקאהפ,NNL01,,"ב באדר תר""א (1841)",manuscript,"1 דף ; 293X195 מ""מ..; קלף.",heb,000303000,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000303000,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Boskoop, Netherlands. 1841""]"
,"כתובה. דבדו, מרוקו. תר""ב","כתובה. דבדו, מרוקו. תר""ב",דובדו,NNL01,,"יג בתשרי תר""ב (1841)",manuscript,"1 דף ; 223X177 מ""מ..; נייר.",heb,000300865,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300865,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Debdou, Morocco. 1841""]"
,"כתובה. לוגו, איטליה. תר""א","כתובה. לוגו, איטליה. תר""א",לוגו,NNL01,,"א בטבת תר""א (1841)",manuscript,"1 דף ; 500X355 מ""מ..; קלף.",heb,000300055,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300055,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Lugo, Italy. 1841""]"
,"כתובה. רומא, איטליה. תר""ב","כתובה. רומא, איטליה. תר""ב",רומא,NNL01,,"יב בחשון תר""ב (1841)",manuscript,"1 דף ; 860X530 מ""מ..; קלף.",heb,000301118,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301118,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1841""]"
,"כתובה. אורן, אלג'יריה. תר""ב.","כתובה. אורן, אלג'יריה. תר""ב.",ווהראן,NNL01,,"ג באדר א תר""ב (1842)",manuscript,"1 דף ; 350X247 מ""מ..; נייר.",heb,003507479,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH003507479,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Oran, Algeria. 1842""]"
,"כתובה. בוכרה, אוזבקיסטן. תר""ב","כתובה. בוכרה, אוזבקיסטן. תר""ב",בוכרה,NNL01,,"ח בשבט תר""ב (1842)",manuscript,"1 דף ; 465X315 מ""מ..; נייר.",heb,000300378,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300378,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Bukhoro, Uzbekistan. 1842""]"
,"כתובה. הראת, אפגניסטן. תר""ב","כתובה. הראת, אפגניסטן. תר""ב",הראת,NNL01,,"ד בניסן תר""ב (1842)",manuscript,"1 דף ; 530X310 מ""מ..; נייר.",heb,000300318,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300318,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Herat, Afghanistan. 1842""]"
,"כתובה. חלב, סוריה. תר""ג.","כתובה. חלב, סוריה. תר""ג.",צובה,NNL01,,"כא בחשון תר""ג (1842)",manuscript,"1 דף ; 330X225 מ""מ..; נייר.",heb,000300405,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300405,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Aleppo, Syria. 1842""]"
,"כתובה. סוסנקה, בלארוס. תר""ב","כתובה. סוסנקה, בלארוס. תר""ב",שאסונקע,NNL01,,"טו באדר תר""ב (1842)",manuscript,"1 דף ; 225X175 מ""מ..; נייר.",heb,000301950,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301950,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Sosenka, Belarus. 1842""]"
,"כתובה. פררה, איטליה. תר""ב","כתובה. פררה, איטליה. תר""ב",פירארא,NNL01,,"ד בסיון תר""ב (1842)",manuscript,"1 דף ; 287X223 מ""מ..; קלף.",heb,000300806,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300806,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ferrara, Italy. 1842""]"
,"כתובה. פדובה, איטליה. תר""ד","כתובה. פדובה, איטליה. תר""ד",פאדובה,NNL01,,"ט בחשון תר""ד (1843)",manuscript,"1 דף ; 535X400 מ""מ..; קלף.",heb,000300129,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300129,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1843""]"
,"כתובה. פיזה, איטליה. תר""ג.","כתובה. פיזה, איטליה. תר""ג.",פיסא,NNL01,,"י באדר ב תר""ג (1843)",manuscript,"1 דף ; 435X308 מ""מ..; קלף.",heb,000301761,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301761,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Pisa, Italy. 1843""]"
,"כתובה. פיזה, איטליה. תר""ג.","כתובה. פיזה, איטליה. תר""ג.",פיסא,NNL01,,"טו באלול תר""ג (1843)",manuscript,"1 דף ; 425X298 מ""מ..; קלף.",heb,003241102,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH003241102,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Pisa, Italy. 1843""]"
,"כתובה. פללה, תימן. תר""ג.","כתובה. פללה, תימן. תר""ג.",פללה,NNL01,,"כ באדר ב ב'קנ""ד לשטרות (1843)",manuscript,"1 דף ; 230X183 מ""מ..; נייר.",heb,000301536,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301536,"[""מאוסף הספרייה הלאומית""]",[null],[null]
,"כתובה. ויאדאנה, איטליה. תר""ד","כתובה. ויאדאנה, איטליה. תר""ד",ויאדאנה,NNL01,,"ה בסיון תר""ד (1844)",manuscript,"1 דף ; 480X360 מ""מ..; קלף.",heb,000300516,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300516,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Viadana, Italy. 1844""]"
,"כתובה. ורונה, איטליה. תר""ד","כתובה. ורונה, איטליה. תר""ד",וירונה,NNL01,,"ל בסיון תר""ד (1844)",manuscript,"1 דף ; 385X285 מ""מ..; קלף.",heb,000300928,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300928,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Verona, Italy. 1844""]"
,"כתובה. יזד, איראן. תר""ד","כתובה. יזד, איראן. תר""ד",יזד,NNL01,,"ח בניסן תר""ד (1844)",manuscript,"1 דף ; 520X440 מ""מ..; נייר.",heb,000300324,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300324,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Yazd, Iran. 1844""]"
,"כתובה. ליוורנו, איטליה. תר""ד","כתובה. ליוורנו, איטליה. תר""ד",ליוורנו,NNL01,,"ח בסיון תר""ד (1844)",manuscript,"1 דף ; 42X275 מ""מ..; קלף.",heb,000300280,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300280,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Livorno, Italy. 1844""]"
,"כתובה. נובה מסטו, סלובקיה. תר""ה.","כתובה. נובה מסטו, סלובקיה. תר""ה.",נובה מסטו,NNL01,,"ד בחשון תר""ה (1844)",manuscript,"1 דף ; 375X230 מ""מ..; נייר.",heb,000300237,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300237,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Nove Mesto, Slovakia. 1844""]"
,"כתובה. רומא, איטליה. תר""ד","כתובה. רומא, איטליה. תר""ד",רומא,NNL01,,"ט בתמוז תר""ד (1844)",manuscript,"1 דף ; 825X572 מ""מ..; קלף.",heb,000301092,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301092,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1844""]"
,"כתובה. רומא, איטליה. תר""ה","כתובה. רומא, איטליה. תר""ה",רומא,NNL01,,"ל בתשרי תר""ה (1844)",manuscript,"1 דף ; 853X520 מ""מ..; קלף.",heb,000300630,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300630,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1844""]"
,"כתובה. רומא, איטליה. תר""ה.","כתובה. רומא, איטליה. תר""ה.",רומא,NNL01,,"י בחשון תר""ה (1844)",manuscript,"1 דף ; 620X495 מ""מ..; קלף.",heb,000301103,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301103,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1844""]"
,"כתובה. תוניס, תוניסיה. תר""ד","כתובה. תוניס, תוניסיה. תר""ד",תונס,NNL01,,"ב בתמוז תר""ד (1844)",manuscript,"1 דף ; 343X238 מ""מ..; קלף.",heb,000301054,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301054,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Tunis, Tunisia. 1844""]"
,"כתובה. גולמימה, מרוקו. תר""ו.","כתובה. גולמימה, מרוקו. תר""ו.",איגלמימן,NNL01,,"ו בתשרי תר""ו (1845)",manuscript,"1 דף ; 210X150 מ""מ..; נייר.",heb,000303757,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000303757,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Goulmima, Morocco. 1845""]"
,"כתובה. צעדה, תימן. תר""ה","כתובה. צעדה, תימן. תר""ה",צעדה,NNL01,,"י באדר ב ב'קנ""ו לשטרות (1845)",manuscript,"1 דף ; 263X167 מ""מ..; נייר.",heb,000300753,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300753,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Sa'dah, Yemen. 1845""]"
Levirate,"כתובה. יזד, איראן. תר""ז","כתובה. יזד, איראן. תר""ז",יזד,NNL01,,"כו בכסלו תר""ז (1846)",manuscript,"1 דף ; 445X355 מ""מ..; נייר.",heb,000300323,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300323,"[""מאוסף הספרייה הלאומית""]","[""Levirate""]","[""Ketubbah. Yazd, Iran. 1846""]"
,"כתובה. פס, מרוקו. תר""ו","כתובה. פס, מרוקו. תר""ו",פאס,NNL01,,"ד באלול תר""ו (1846)",manuscript,"1 דף ; 358X235 מ""מ..; נייר.",heb,000300956,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300956,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Fès, Morocco. 1846""]"
,"כתובה. פס, מרוקו. תר""ו","כתובה. פס, מרוקו. תר""ו",פאס,NNL01,,"טו בשבט תר""ו (1846)",manuscript,"2 דפים ; 360X240 מ""מ..; נייר.",heb,000300957,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300957,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Fès, Morocco. 1846""]"
,"כתובה. רג'ו אמיליה, איטליה. תר""ז","כתובה. רג'ו אמיליה, איטליה. תר""ז",ריגייו,NNL01,,"ג בחשון תר""ז (1846)",manuscript,"1 דף ; 382X323 מ""מ..; קלף.",heb,000300934,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300934,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Reggio Emilia, Italy. 1846""]"
,"כתובה. לוגו, איטליה. תר""ז","כתובה. לוגו, איטליה. תר""ז",לוגו,NNL01,,"ד בסיון תר""ז (1847)",manuscript,"1 דף ; 730X560 מ""מ..; קלף.",heb,000300044,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300044,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Lugo, Italy. 1847""]"
,"כתובה. מינכן, גרמניה. תר""ז","כתובה. מינכן, גרמניה. תר""ז",מינכען,NNL01,,"יח באלול תר""ז (1847)",manuscript,"1 דף ; 333X207 מ""מ..; נייר.",heb,000301721,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301721,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Munich, Germany. 1847""]"
,"כתובה. מנטובה, איטליה. תר""ז.","כתובה. מנטובה, איטליה. תר""ז.",מנטובה,NNL01,,"ל בניסן = ראש חודש אייר תר""ז (1847)",manuscript,"1 דף ; 562X400 מ""מ..; קלף.",heb,000300585,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300585,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Mantua, Italy. 1847""]"
,"כתובה. פררה, איטליה. תר""ז","כתובה. פררה, איטליה. תר""ז",פירארא,NNL01,,"ב בניסן תר""ז (1847)",manuscript,"1 דף ; 366X280 מ""מ..; קלף.",heb,000300290,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300290,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ferrara, Italy. 1847""]"
,"כתובה. בוכרה, אוזבקיסטן. תר""ט","כתובה. בוכרה, אוזבקיסטן. תר""ט",בוכרה,NNL01,,"יב בחשון תר""ט (1848)",manuscript,"1 דף ; 440X355 מ""מ..; נייר.",heb,000300382,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300382,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Bukhoro, Uzbekistan. 1848""]"
,"כתובה. מנקד'ה, תימן. תר""ח","כתובה. מנקד'ה, תימן. תר""ח",מנקד'ה,NNL01,,"יד בסיון ב'קנ""ט לשטרות (1848)",manuscript,"1 דף ; 158X175 מ""מ..; נייר.",heb,000300571,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300571,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Manqadah, Yemen. 1848""]"
,"כתובה. פירנצה, איטליה. תר""ח","כתובה. פירנצה, איטליה. תר""ח",פירינצי,NNL01,,"ט באדר א תר""ח (1848)",manuscript,"1 דף ; 585X370 מ""מ..; קלף.",heb,000301155,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301155,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Florence, Italy. 1848""]"
,"כתובה. צידון, לבנון. תר""ח","כתובה. צידון, לבנון. תר""ח",ציידון,NNL01,,"יב באדר ב תר""ח (1848)",manuscript,"1 דף ; 510X445 מ""מ..; נייר.",heb,000300005,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300005,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Sidon, Lebanon. 1848""]"
,"כתובה. רומא, איטליה. תר""ח","כתובה. רומא, איטליה. תר""ח",רומא,NNL01,,"כח באדר ב תר""ח (1848)",manuscript,"1 דף ; 820X570 מ""מ..; קלף.",heb,000301071,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301071,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1848""]"
,"כתובה. וילהלמסבאד, גרמניה. תר""ט.","כתובה. וילהלמסבאד, גרמניה. תר""ט.",ווילהעלמסבאד,NNL01,,"יג בסיון תר""ט (1849)",manuscript,"1 דף ; 176X136 מ""מ..; קלף.",heb,000301405,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301405,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Staatspark Wilhelmsbad, Hanau, Germany. 1849""]"
,"כתובה. יזד, איראן. תר""ט.","כתובה. יזד, איראן. תר""ט.",יזד,NNL01,,"כה באדר תר""ט (1849)",manuscript,"1 דף ; 610X527 מ""מ..; נייר.",heb,000301143,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301143,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Yazd, Iran. 1849""]"
,"כתובה. מרכש, מרוקו. תר""ט.","כתובה. מרכש, מרוקו. תר""ט.",מראכש,NNL01,,"יב באדר תר""ט (1849)",manuscript,"1 דף ; 330X210 מ""מ..; נייר.",heb,000300175,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300175,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Marrakech, Morocco. 1849""]"
,"כתובה. רוביגו, איטליה. תר""י","כתובה. רוביגו, איטליה. תר""י",רוויגו,NNL01,,"יא בתשרי תר""י (1849)",manuscript,"1 דף ; 275X265 מ""מ..; קלף.",heb,000300923,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300923,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rovigo, Italy. 1849""]"
,"כתובה. רומא, איטליה. תר""ט","כתובה. רומא, איטליה. תר""ט",רומא,NNL01,,"כו באדר תר""ט (1849)",manuscript,"1 דף ; 605X360 מ""מ..; קלף.",heb,000300136,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300136,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1849""]"
,"כתובה. רומא, איטליה. תר""ט","כתובה. רומא, איטליה. תר""ט",רומא,NNL01,,"כט באדר תר""ט (1849)",manuscript,"1 דף ; 600X355 מ""מ..; קלף.",heb,000300137,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300137,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1849""]"
,"כתובה. לאריסה, יוון. תר""י","כתובה. לאריסה, יוון. תר""י",לארסו,NNL01,,"י באדר תר""י (1850)",manuscript,"1 דף ; 405X340 מ""מ..; נייר.",heb,000303806,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000303806,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Larissa, Greece. 1850""]"
,"כתובה. מרכש, מרוקו. תר""י.","כתובה. מרכש, מרוקו. תר""י.",מראכש,NNL01,,"יח בטבת תר""י (1850)",manuscript,"1 דף ; 365X235 מ""מ..; נייר.",heb,000300176,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300176,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Marrakech, Morocco. 1850""]"
,"כתובה. סוק אלאת'נין, תימן. תר""י.","כתובה. סוק אלאת'נין, תימן. תר""י.",סוק אלאת'נין,NNL01,,"יז באב ב'קס""א לשטרות (1850)",manuscript,"1 דף ; 203X163 מ""מ..",heb,004051339,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH004051339,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Suq al Ithnayn, Yemen. 1850""]"
,"כתובה. רומא, איטליה. תר""י.","כתובה. רומא, איטליה. תר""י.",רומא,NNL01,,"כו באב תר""י (1850)",manuscript,"1 דף ; 870X535 מ""מ..; קלף.",heb,000301065,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301065,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1850""]"
,"כתובה. רומא, איטליה. תר""י","כתובה. רומא, איטליה. תר""י",רומא,NNL01,,"טו באב תר""י (1850)",manuscript,"1 דף ; 710X490 מ""מ..; קלף.",heb,000301090,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301090,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1850""]"
,"כתובה. חסקוי, איסטנבול, טורקיה. תרי""ב.","כתובה. חסקוי, איסטנבול, טורקיה. תרי""ב.",כפר חאסקיואי,NNL01,,"ד בכסלו תרי""ב (1851)",manuscript,"1 דף ; 267X220 מ""מ..; נייר.",heb,000300818,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300818,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Hasköy, Istanbul, Turkey. 1851""]"
,"כתובה. הראת, אפגניסטן. תרי""א","כתובה. הראת, אפגניסטן. תרי""א",היראת,NNL01,,"א באדר ב תרי""א (1851)",manuscript,"1 דף ; 490X410 מ""מ..; נייר.",heb,000300331,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300331,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Herat, Afghanistan. 1851""]"
,"כתובה. יזד, איראן. תרי""א","כתובה. יזד, איראן. תרי""א",יזד,NNL01,,"י באדר ב תרי""א (1851)",manuscript,"1 דף ; 435X315 מ""מ..; נייר.",heb,000300997,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300997,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Yazd, Iran. 1851""]"
