manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
"כתובה. סננדג', איראן. תרפ""א",000300343,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300343/sequence/IE9205627,"[כתובה. סננדאג&apos;, איראן, תרפ&quot;א]",http://iiif.nli.org.il/IIIFv21/FL9468668,ketubba,FL9468668,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468668/full/max/0/default.jpg,dctypes:Image,image/jpeg;,703,800,703,800
"כתובה. פתח תקווה, ישראל. תרפ""א.",004057554,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004057554/sequence/IE53812183,JER NLI 901.1884=2,http://iiif.nli.org.il/IIIFv21/FL53812189,Fol. [001]r,FL53812189,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812189/full/max/0/default.jpg,dctypes:Image,image/jpeg;,6099,7730,6099,7730
"כתובה. פתח תקווה, ישראל. תרפ""א.",004057554,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004057554/sequence/IE53812183,JER NLI 901.1884=2,http://iiif.nli.org.il/IIIFv21/FL53812204,Fol. [001]v,FL53812204,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812204/full/max/0/default.jpg,dctypes:Image,image/jpeg;,6099,7730,6099,7730
"כתובה. פתח תקווה, ישראל. תרפ""א.",004057554,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004057554/sequence/IE53812183,JER NLI 901.1884=2,http://iiif.nli.org.il/IIIFv21/FL53812214,Color,FL53812214,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812214/full/max/0/default.jpg,dctypes:Image,image/jpeg;,6099,7730,6099,7730
"כתובה. קוקנד, אוזבקיסטן. תרפ""ב.",000300397,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300397/sequence/IE9128526,"[כתובה. קוקנד, אוזבקיסטן, תרפ&quot;ב].",http://iiif.nli.org.il/IIIFv21/FL9156694,ketubba,FL9156694,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156694/full/max/0/default.jpg,dctypes:Image,image/jpeg;,567,800,567,800
"כתובה. קוקנד, אוזבקיסטן. תרפ""ב.",000300397,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300397/sequence/IE9202450,"[כתובה. קוקנד, אוזבקיסטן, תרפ&quot;ב].",http://iiif.nli.org.il/IIIFv21/FL9464728,ketubba,FL9464728,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464728/full/max/0/default.jpg,dctypes:Image,image/jpeg;,567,800,567,800
"כתובה. רבאט, מרוקו. תרפ""א.",000301521,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301521/sequence/IE9201853,"[כתובה. רבאט, מרוקו, תרפ&quot;א].",http://iiif.nli.org.il/IIIFv21/FL9464902,Ketubba,FL9464902,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464902/full/max/0/default.jpg,dctypes:Image,image/jpeg;,580,800,580,800
"כתובה. רדאע, תימן. תרפ""א",000300813,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300813/sequence/IE10229065,"[כתובה. רדאע, תימן, תרפ""א]",http://iiif.nli.org.il/IIIFv21/FL10243930,"[כתובה. רדאע, תימן, תרפא]",FL10243930,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243930/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,763,800,763
"כתובה. איזמיר, טורקיה. תרפ""ב",000300509,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300509/sequence/IE9222928,"[כתובה. איזמיר, תורכיה, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9470513,ketubba,FL9470513,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470513/full/max/0/default.jpg,dctypes:Image,image/jpeg;,611,800,611,800
"כתובה. דמשק, סוריה. תרפ""ב",000300229,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300229/sequence/IE9196168,[כתובה. דמשק; סוריה; תרפב],http://iiif.nli.org.il/IIIFv21/FL9463048,FL9463048,FL9463048,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463048/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,605,800,605
"כתובה. דמשק, סוריה. תרפ""ב",000300229,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300229/sequence/IE9196168,[כתובה. דמשק; סוריה; תרפב],http://iiif.nli.org.il/IIIFv21/FL9463049,FL9463049,FL9463049,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463049/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,592,800,592
"כתובה. ירושלים, ישראל. תרפ""ב",000300775,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300775/sequence/IE9202564,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9465611,[כתובה. ירושלים; ארץ ישראל; תרפב],FL9465611,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465611/full/max/0/default.jpg,dctypes:Image,image/jpeg;,625,800,625,800
"כתובה. כונסאר, איראן. תרפ""ג",000300161,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300161/sequence/IE9199353,"[כתובה. כונסאר, איראן, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9462823,ketubba,FL9462823,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462823/full/max/0/default.jpg,dctypes:Image,image/jpeg;,634,800,634,800
"כתובה. מרכש, מרוקו. תרפ""ב.",000302431,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302431/sequence/IE9197234,[כתובה. מראכש; מרוקו; תרפב],http://iiif.nli.org.il/IIIFv21/FL9462406,FL9462406,FL9462406,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462406/full/max/0/default.jpg,dctypes:Image,image/jpeg;,591,800,591,800
"כתובה. מרכש, מרוקו. תרפ""ב.",000302431,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302431/sequence/IE9197234,[כתובה. מראכש; מרוקו; תרפב],http://iiif.nli.org.il/IIIFv21/FL9462412,FL9462412,FL9462412,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462412/full/max/0/default.jpg,dctypes:Image,image/jpeg;,597,800,597,800
"כתובה. סופיה, בולגריה. תרפ""ב",000301541,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301541/sequence/IE9201827,"[כתובה. סופיה, בולגריה, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9464681,Ketubba,FL9464681,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464681/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,653,800,653
"כתובה. סלוניקי, יוון. תרפ""ג",000300012,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300012/sequence/IE9199914,"[כתובה. סלוניקי, יוון, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9462498,ketubba,FL9462498,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462498/full/max/0/default.jpg,dctypes:Image,image/jpeg;,638,800,638,800
"כתובה. סלימאניה, עיראק. תרפ""ב",000300208,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300208/sequence/IE9199378,"[כתובה. סלימאנייא, עיראק, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9463059,ketubba,FL9463059,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463059/full/max/0/default.jpg,dctypes:Image,image/jpeg;,502,800,502,800
"כתובה. צפרו, מרוקו. תרפ""ב.",000301019,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301019/sequence/IE9215647,"[כתובה. צפרו, מרוקו, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9469391,[כתובה. צפרו; מרוקו; תרפב],FL9469391,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469391/full/max/0/default.jpg,dctypes:Image,image/jpeg;,597,800,597,800
"כתובה. צפת, ישראל. תרפ""ב",000300578,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300578/sequence/IE9212278,"[כתובה. צפת, ארץ ישראל, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9470877,ketubba,FL9470877,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470877/full/max/0/default.jpg,dctypes:Image,image/jpeg;,653,800,653,800
"כתובה. צפת, ישראל. תרפ""ב",000301662,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301662/sequence/IE9205266,"[כתובה. צפת, ארץ ישראל, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9466405,Ketubba,FL9466405,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466405/full/max/0/default.jpg,dctypes:Image,image/jpeg;,644,800,644,800
"כתובה. קראצ'י (?), פקיסטן. תרפ""ג.",000300339,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300339/sequence/IE52176228, Ms. Heb. 901.495=2,http://iiif.nli.org.il/IIIFv21/FL52176234,Fol. 001r,FL52176234,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL52176234/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5406,8036,5406,8036
"כתובה. קראצ'י (?), פקיסטן. תרפ""ג.",000300339,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300339/sequence/IE52176228, Ms. Heb. 901.495=2,http://iiif.nli.org.il/IIIFv21/FL52176235,Fol. 001v,FL52176235,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL52176235/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5116,7562,5116,7562
"כתובה. קראצ'י (?), פקיסטן. תרפ""ג.",000300339,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300339/sequence/IE52176228, Ms. Heb. 901.495=2,http://iiif.nli.org.il/IIIFv21/FL52176236,Color,FL52176236,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL52176236/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5096,7582,5096,7582
"כתובה. קראצ'י (?), פקיסטן. תרפ""ג.",000300339,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300339/sequence/IE9200274,"[כתובה. קאראצ&apos;י (?), פקיסטאן, תרפ&quot;ג].",http://iiif.nli.org.il/IIIFv21/FL9463216,[כתובה. קאראצ&apos;י (?); פקיסטאן; תרפג].,FL9463216,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463216/full/max/0/default.jpg,dctypes:Image,image/jpeg;,581,800,581,800
"כתובה. קולאשי, גאורגיה. תרפ""ב",000300390,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300390/sequence/IE10229022,"[כתובה. קולאש, גרוזיה, תרפ""ב]",http://iiif.nli.org.il/IIIFv21/FL10243904,"[כתובה. קולאש, גרוזיה, תרפב]",FL10243904,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243904/full/max/0/default.jpg,dctypes:Image,image/jpeg;,658,800,658,800
"כתובה. קזבלנקה, מרוקו. תרפ""ג.",000301542,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301542/sequence/IE9223334,"[כתובה. קזבלנקה, מרוקו, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9469797,Ketubba,FL9469797,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469797/full/max/0/default.jpg,dctypes:Image,image/jpeg;,573,800,573,800
"כתובה. תוניס, תוניסיה. תרפ""ב",000300217,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300217/sequence/IE9202556,"[כתובה. תוניס, תוניסיה, תרפ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9465577,ketubba,FL9465577,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465577/full/max/0/default.jpg,dctypes:Image,image/jpeg;,601,800,601,800
"כתובה. איסטנבול, טורקיה. תרפ""ג",000300536,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300536/sequence/IE9200412,"[כתובה. איסטנבול, תורכיה, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9461579,ketubba,FL9461579,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461579/full/max/0/default.jpg,dctypes:Image,image/jpeg;,586,800,586,800
"כתובה. אוליבה, פולין. תרפ""ד.",003498226,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003498226/sequence/IE9196873,גרסא אלקטרונית - [כתובה. אליונא; מחוז דנציג; פולין; תרפ&quot;ד].,http://iiif.nli.org.il/IIIFv21/FL9464018,3498226-r,FL9464018,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464018/full/max/0/default.jpg,dctypes:Image,image/jpeg;,643,800,643,800
"כתובה. אוליבה, פולין. תרפ""ד.",003498226,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003498226/sequence/IE9196873,גרסא אלקטרונית - [כתובה. אליונא; מחוז דנציג; פולין; תרפ&quot;ד].,http://iiif.nli.org.il/IIIFv21/FL9464019,3498226-v,FL9464019,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464019/full/max/0/default.jpg,dctypes:Image,image/jpeg;,649,800,649,800
"כתובה. אלכסנדריה, מצרים. תרפ""ג.",000302427,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302427/sequence/IE9201931,"[כתובה. אלכסנדריה, מצרים, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9465771,ketubba,FL9465771,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465771/full/max/0/default.jpg,dctypes:Image,image/jpeg;,579,800,579,800
"כתובה. אלסבאך-הנליין, גרמניה. תרפ""ד.",000301360,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301360/sequence/IE9203446,"[כתובה. אלסבאך, גרמניה, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9466058,[כתובה. אלסבאך; גרמניה; תרפד],FL9466058,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466058/full/max/0/default.jpg,dctypes:Image,image/jpeg;,528,800,528,800
"כתובה. אצ'אלע, תימן. תרפ""ג.",000302621,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302621/sequence/IE10229210,"[כתובה. אלצ'ואלע, תימן, תרפ""ג]",http://iiif.nli.org.il/IIIFv21/FL10243968,"[כתובה. אלצ'ואלע, תימן, תרפג]",FL10243968,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243968/full/max/0/default.jpg,dctypes:Image,image/jpeg;,418,800,418,800
"כתובה. בגדאד, עיראק. תרפ""ג",000300707,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300707/sequence/IE9203163,"[כתובה. בגדד, עיראק, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9466279,ketubba,FL9466279,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466279/full/max/0/default.jpg,dctypes:Image,image/jpeg;,622,800,622,800
"כתובה. זאכו, עיראק. תרע""ד.",004084863,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004084863/sequence/IE53812108,JER NLI 901.1901=4,http://iiif.nli.org.il/IIIFv21/FL53812115,Fol. [001]r,FL53812115,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812115/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5204,7252,5204,7252
"כתובה. זאכו, עיראק. תרע""ד.",004084863,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004084863/sequence/IE53812108,JER NLI 901.1901=4,http://iiif.nli.org.il/IIIFv21/FL53812118,Fol. [001]v,FL53812118,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812118/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5242,7259,5242,7259
"כתובה. זאכו, עיראק. תרע""ד.",004084863,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004084863/sequence/IE53812108,JER NLI 901.1901=4,http://iiif.nli.org.il/IIIFv21/FL53812120,Color,FL53812120,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL53812120/full/max/0/default.jpg,dctypes:Image,image/jpeg;,5220,7233,5220,7233
"כתובה. ח'נץ', תימן. תרפ""ג.",000300694,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300694/sequence/IE9222942,"[כתובה. ח&apos;נץ&apos;, תימן, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9470544,ketubba,FL9470544,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470544/full/max/0/default.jpg,dctypes:Image,image/jpeg;,792,800,792,800
"כתובה. ירושלים, ישראל. תרפ""ג.",000300582,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300582/sequence/IE9215768,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9469836,Ketubba,FL9469836,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469836/full/max/0/default.jpg,dctypes:Image,image/jpeg;,755,800,755,800
"כתובה. ירושלים, ישראל. תרפ""ג.",000301183,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301183/sequence/IE9212415,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9468861,ketubba,FL9468861,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468861/full/max/0/default.jpg,dctypes:Image,image/jpeg;,608,800,608,800
"כתובה. לודג', פולין. תרפ""ג.",000300868,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300868/sequence/IE10229109,"[כתובה. לודג', פולין, תרפ""ג']",http://iiif.nli.org.il/IIIFv21/FL10243938,"[כתובה. לודג', פולין, תרפג']",FL10243938,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243938/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
"כתובה. לאריסה, יוון. תרפ""ג",000300013,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300013/sequence/IE9206194,"[כתובה. לריסה, יוון, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9467625,ketubba,FL9467625,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467625/full/max/0/default.jpg,dctypes:Image,image/jpeg;,533,800,533,800
"כתובה. מנצורה, מצרים. תרפ""ג.",003499916,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003499916/sequence/IE9195344,גרסא אלקטרונית - [כתובה; וויניפג; מניטובה; קנדה; תש&quot;ט].,http://iiif.nli.org.il/IIIFv21/FL9461948,3499891-01,FL9461948,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461948/full/max/0/default.jpg,dctypes:Image,image/jpeg;,563,800,563,800
"כתובה. סאפי, מרוקו. תרפ""ג",000300828,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300828/sequence/IE9206191,"[כתובה. ספי, מרוקו, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9467598,ketubba,FL9467598,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467598/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,569,800,569
"כתובה. צפרו, מרוקו. תרפ""ג.",004073790,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004073790/sequence/IE51624183, Ms. Heb. 901.1899=8,http://iiif.nli.org.il/IIIFv21/FL51624191,Fol.001r,FL51624191,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL51624191/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3592,5022,3592,5022
"כתובה. צפרו, מרוקו. תרפ""ג.",004073790,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004073790/sequence/IE51624183, Ms. Heb. 901.1899=8,http://iiif.nli.org.il/IIIFv21/FL51624192,Fol.001v,FL51624192,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL51624192/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3587,5021,3587,5021
"כתובה. צפרו, מרוקו. תרפ""ג.",004073790,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004073790/sequence/IE51624183, Ms. Heb. 901.1899=8,http://iiif.nli.org.il/IIIFv21/FL51624193,Fol.002r,FL51624193,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL51624193/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3585,5022,3585,5022
"כתובה. צפרו, מרוקו. תרפ""ג.",004073790,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004073790/sequence/IE51624183, Ms. Heb. 901.1899=8,http://iiif.nli.org.il/IIIFv21/FL51624194,Fol.002v,FL51624194,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL51624194/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3595,5023,3595,5023
"כתובה. צפרו, מרוקו. תרפ""ג.",004073790,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH004073790/sequence/IE51624183, Ms. Heb. 901.1899=8,http://iiif.nli.org.il/IIIFv21/FL51624195,Color,FL51624195,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL51624195/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3339,4664,3339,4664
"כתובה. קרן אלבצר, תימן. תרפ""ג",000300811,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300811/sequence/IE9206140,"[כתובה. קרן אלבצר, תימן, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9467276,ketubba,FL9467276,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467276/full/max/0/default.jpg,dctypes:Image,image/jpeg;,634,800,634,800
"כתובה. רבאט, מרוקו. תרפ""ד.",000302838,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302838/sequence/IE9212615,"[כתובה. רבאט, מרוקו, תרפ&quot;ד].",http://iiif.nli.org.il/IIIFv21/FL9469646,ketubba,FL9469646,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469646/full/max/0/default.jpg,dctypes:Image,image/jpeg;,589,800,589,800
"כתובה. תילית, מרוקו. תרפ""ג",000300191,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300191/sequence/IE9207224,"[כתובה. תילית, מרוקו, תרפ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9470263,ketubba,FL9470263,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470263/full/max/0/default.jpg,dctypes:Image,image/jpeg;,544,800,544,800
"כתובה. קרשייאקה, איזמיר, טורקיה. תרפ""ד.",000300512,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300512/sequence/IE9202596,"[כתובה. איזמיר. קורדילייו, תורכיה, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9465826,ketubba,FL9465826,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465826/full/max/0/default.jpg,dctypes:Image,image/jpeg;,591,800,591,800
"כתובה. איזמיר, טורקיה. תרפ""ה.",000300503,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300503/sequence/IE9199266,"[כתובה. איזמיר, תורכיה, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9462047,ketubba,FL9462047,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462047/full/max/0/default.jpg,dctypes:Image,image/jpeg;,570,800,570,800
"כתובה. איית לחסן, מרוקו. תרפ""ד",000301022,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301022/sequence/IE9205761,"[כתובה. איית לחסן, מרוקו, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9467157,[כתובה. איית לחסן; מרוקו; תרפד],FL9467157,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467157/full/max/0/default.jpg,dctypes:Image,image/jpeg;,545,800,545,800
"כתובה. בלך, אפגניסטן. תרפ""ד.",000300391,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300391/sequence/IE9128487,"[כתובה. בלך, אפגניסטן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9156776,ketubba,FL9156776,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156776/full/max/0/default.jpg,dctypes:Image,image/jpeg;,566,800,566,800
"כתובה. בלך, אפגניסטן. תרפ""ד.",000300391,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300391/sequence/IE9202363,"[כתובה. בלך, אפגניסטן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9467642,ketubba,FL9467642,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467642/full/max/0/default.jpg,dctypes:Image,image/jpeg;,566,800,566,800
"כתובה. דבדו, מרוקו. תרפ""ד",000300588,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300588/sequence/IE9197433,"[כתובה. דבדו, מרוקו, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9463981,[כתובה. דבדו; מרוקו; תרפד],FL9463981,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463981/full/max/0/default.jpg,dctypes:Image,image/jpeg;,539,800,539,800
"כתובה. יזד, איראן. תרפ""ד",000300547,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300547/sequence/IE9208254,"[כתובה. יזד, איראן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9470097,ketubba,FL9470097,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470097/full/max/0/default.jpg,dctypes:Image,image/jpeg;,523,800,523,800
"כתובה. יזד, איראן. תרפ""ה",000300519,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300519/sequence/IE9203060,"[כתובה. יזד, איראן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468608,ketubba,FL9468608,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468608/full/max/0/default.jpg,dctypes:Image,image/jpeg;,535,800,535,800
"כתובה. ירושלים, ישראל. תרפ""ה",000300601,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300601/sequence/IE9214857,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9470871,[כתובה. ירושלים; ארץ ישראל; תרפה],FL9470871,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470871/full/max/0/default.jpg,dctypes:Image,image/jpeg;,742,800,742,800
"כתובה. מוגדור, מרוקו. תרפ""ד.",000301177,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301177/sequence/IE9199116,"[כתובה. מוגדור, מרוקו, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9463653,ketubba,FL9463653,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463653/full/max/0/default.jpg,dctypes:Image,image/jpeg;,660,800,660,800
