doc_id,system_number,manifest_url,manifest_file
NNL_Ephemera700111014,700111014,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111014/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111014.json
NNL_Ephemera700111016,700111016,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111016/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111016.json
NNL_Ephemera700111019,700111019,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111019/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111019.json
NNL_Ephemera700111021,700111021,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111021/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111021.json
NNL_Ephemera700111022,700111022,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111022/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111022.json
NNL_Ephemera700111023,700111023,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111023/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111023.json
NNL_Ephemera700111024,700111024,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111024/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111024.json
NNL_Ephemera700111032,700111032,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111032/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111032.json
NNL_Ephemera700111041,700111041,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111041/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111041.json
NNL_Ephemera700111043,700111043,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111043/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111043.json
NNL_Ephemera700111047,700111047,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111047/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111047.json
NNL_Ephemera700111059,700111059,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111059/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111059.json
NNL_Ephemera700111060,700111060,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111060/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111060.json
NNL_Ephemera700111061,700111061,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111061/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111061.json
NNL_Ephemera700111062,700111062,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111062/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111062.json
NNL_Ephemera700111070,700111070,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111070/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111070.json
NNL_Ephemera700111072,700111072,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111072/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111072.json
NNL_Ephemera700111075,700111075,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111075/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111075.json
NNL_Ephemera700111077,700111077,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111077/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111077.json
NNL_Ephemera700111085,700111085,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111085/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111085.json
NNL_Ephemera700111088,700111088,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111088/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111088.json
NNL_Ephemera700111090,700111090,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111090/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111090.json
NNL_Ephemera700111091,700111091,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111091/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111091.json
NNL_Ephemera700111094,700111094,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111094/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111094.json
NNL_Ephemera700111100,700111100,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111100/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111100.json
NNL_Ephemera700111101,700111101,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111101/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111101.json
NNL_Ephemera700111104,700111104,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111104/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111104.json
NNL_Ephemera700111107,700111107,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111107/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111107.json
NNL_Ephemera700111111,700111111,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111111/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111111.json
NNL_Ephemera700111112,700111112,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111112/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111112.json
NNL_Ephemera700111113,700111113,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111113/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111113.json
NNL_Ephemera700111117,700111117,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111117/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111117.json
NNL_Ephemera700111119,700111119,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111119/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111119.json
NNL_Ephemera700111130,700111130,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111130/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111130.json
NNL_Ephemera700111133,700111133,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111133/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111133.json
NNL_Ephemera700111134,700111134,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111134/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111134.json
NNL_Ephemera700111139,700111139,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111139/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111139.json
NNL_Ephemera700111140,700111140,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111140/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111140.json
NNL_Ephemera700111152,700111152,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111152/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111152.json
NNL_Ephemera700111153,700111153,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111153/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111153.json
NNL_Ephemera700111155,700111155,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111155/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111155.json
NNL_Ephemera700111160,700111160,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111160/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111160.json
